index Run NumInRun Step StepSequence Temp E_pair E_mol TotEng Press Volume
38 1 38 45600000 45600000 0.84950727 -1.2342116 1.5538775 1.5939251 8.0209522 287764.55
39 1 39 46800000 46800000 0.84829678 -1.2342986 1.5528787 1.5910235 8.0017101 287680.95
40 1 40 48000000 48000000 0.85043889 -1.2360048 1.5533746 1.5930263 8.0190332 287627.37
41 1 41 49200000 49200000 0.85125809 -1.2355592 1.5530026 1.5943287 7.991228 287640.38
42 1 42 50400000 50400000 0.84964911 -1.2360916 1.5519454 1.5903257 7.9984953 287630.33
43 1 43 51600000 51600000 0.84955748 -1.2373389 1.5507806 1.5877761 7.9810843 287632.97
44 1 44 52800000 52800000 0.84992791 -1.2376119 1.5475066 1.5847848 7.9825889 287606.55
45 1 45 54000000 54000000 0.84856485 -1.2387246 1.5490687 1.5831896 7.9852191 287530.04
46 1 46 55200000 55200000 0.85007726 -1.2385301 1.546284 1.582868 7.9975355 287524.5
47 1 47 56400000 56400000 0.85050892 -1.238895 1.5443139 1.5811805 7.9868454 287504.94
48 1 48 57600000 57600000 0.85022744 -1.2391043 1.5437468 1.5799819 7.9957536 287484.39
49 1 49 58800000 58800000 0.84959731 -1.239376 1.543258 1.5782762 7.9845209 287488.79
50 1 50 60000000 60000000 0.85007338 -1.2393376 1.5431669 1.5789376 7.9979464 287400.59
51 2 1 61200000 1200000 0.84946178 -1.0479143 2.1709288 2.3972055 7.999061 300625.96
52 2 2 62400000 2400000 0.84897552 -1.0815339 2.0393896 2.2313172 7.9961437 298331.14
53 2 3 63600000 3600000 0.8509736 -1.1172451 1.9185682 2.0777817 8.0192877 295863.72
54 2 4 64800000 4800000 0.8505612 -1.141371 1.8393938 1.9738628 8.0046112 294135.11
55 2 5 66000000 6000000 0.85161294 -1.1575791 1.7823046 1.9021432 8.009465 292972.79
56 2 6 67200000 7200000 0.84947594 -1.1719832 1.7444554 1.8466843 7.9800243 292035.71
57 2 7 68400000 8400000 0.85025095 -1.1808091 1.7168978 1.8114634 7.9806826 291462.11
58 2 8 69600000 9600000 0.84951007 -1.1878118 1.6916261 1.7780776 8.0226977 290991.17
59 2 9 70800000 10800000 0.8510145 -1.193628 1.6769893 1.7598812 8.0282684 290555.95
60 2 10 72000000 12000000 0.84926172 -1.1969011 1.6626719 1.7396616 7.996779 290280.84
61 2 11 73200000 13200000 0.85019732 -1.2014684 1.6522757 1.7261015 8.0083326 289949.73
62 2 12 74400000 14400000 0.85068783 -1.2047599 1.6420141 1.7132842 7.9984971 289744.01
63 2 13 75600000 15600000 0.8503355 -1.2088869 1.6385301 1.7051447 7.9925827 289578.26
64 2 14 76800000 16800000 0.85086742 -1.2095557 1.6272013 1.6939449 7.9962183 289408.24
65 2 15 78000000 18000000 0.85116677 -1.2118465 1.6233852 1.6882871 8.0005028 289322.51
66 2 16 79200000 19200000 0.85046714 -1.2135131 1.6169894 1.6791753 7.9955213 289187.24
67 2 17 80400000 20400000 0.84970401 -1.2161286 1.6105171 1.6689427 8.0187963 289063.7
68 2 18 81600000 21600000 0.84974395 -1.2178287 1.6088811 1.6656666 8.014425 288971.89
69 2 19 82800000 22800000 0.8501459 -1.2187321 1.6012209 1.6577059 7.9810529 288803.33
70 2 20 84000000 24000000 0.85097798 -1.2202668 1.5956932 1.6518915 7.9912995 288762.51
71 2 21 85200000 25200000 0.84928412 -1.2226372 1.5931257 1.6444128 7.9727694 288621.93
72 2 22 86400000 26400000 0.85009778 -1.2214206 1.5919832 1.6457075 7.9736459 288536.94
73 2 23 87600000 27600000 0.85152295 -1.2229637 1.5902477 1.6445667 7.993971 288453.0
74 2 24 88800000 28800000 0.85054361 -1.2241449 1.5842296 1.6358983 7.987356 288431.17
75 2 25 90000000 30000000 0.85115739 -1.2263103 1.5790311 1.629455 7.9930248 288391.44
76 2 26 91200000 31200000 0.85142025 -1.2262161 1.5790093 1.6299218 8.0222104 288296.34
77 2 27 92400000 32400000 0.84923896 -1.2272475 1.5765482 1.6231573 8.0310977 288246.65
78 2 28 93600000 33600000 0.84927716 -1.2276404 1.573146 1.6194196 7.9935461 288197.24
79 2 29 94800000 34800000 0.84935759 -1.2287625 1.5726735 1.6179456 7.9956044 288108.37
80 2 30 96000000 36000000 0.85033917 -1.2297774 1.5704563 1.6161858 8.0190462 288099.72
81 2 31 97200000 37200000 0.84984237 -1.2300088 1.5664014 1.6111544 7.9905224 287988.98
82 2 32 98400000 38400000 0.85109047 -1.2321071 1.5660438 1.6105706 8.0192704 287945.59
83 2 33 99600000 39600000 0.85010082 -1.2323833 1.5644975 1.6072636 7.9572983 287955.55
84 2 34 100800000 40800000 0.85047519 -1.2321687 1.5603678 1.6039101 8.0087315 287917.45
85 2 35 102000000 42000000 0.85032001 -1.2335661 1.5604022 1.6023143 8.0047417 287847.5
86 2 36 103200000 43200000 0.85037185 -1.2337412 1.5592591 1.6010739 8.0000754 287840.96
87 2 37 104400000 44400000 0.84991385 -1.234415 1.5577586 1.5982126 8.0015914 287760.67
88 2 38 105600000 45600000 0.84950727 -1.2342116 1.5538775 1.5939251 8.0209522 287764.55
89 2 39 106800000 46800000 0.84829678 -1.2342986 1.5528787 1.5910235 8.0017101 287680.95
90 2 40 108000000 48000000 0.85043889 -1.2360048 1.5533746 1.5930263 8.0190332 287627.37
91 2 41 109200000 49200000 0.85125809 -1.2355592 1.5530026 1.5943287 7.991228 287640.38
92 2 42 110400000 50400000 0.84964911 -1.2360916 1.5519454 1.5903257 7.9984953 287630.33
93 2 43 111600000 51600000 0.84955748 -1.2373389 1.5507806 1.5877761 7.9810843 287632.97
94 2 44 112800000 52800000 0.84992791 -1.2376119 1.5475066 1.5847848 7.9825889 287606.55
95 2 45 114000000 54000000 0.84856485 -1.2387246 1.5490687 1.5831896 7.9852191 287530.04
96 2 46 115200000 55200000 0.85007726 -1.2385301 1.546284 1.582868 7.9975355 287524.5
97 2 47 116400000 56400000 0.85050892 -1.238895 1.5443139 1.5811805 7.9868454 287504.94
98 2 48 117600000 57600000 0.85022744 -1.2391043 1.5437468 1.5799819 7.9957536 287484.39
99 2 49 118800000 58800000 0.84959731 -1.239376 1.543258 1.5782762 7.9845209 287488.79
100 3 1 120000000 1200000 0.84895467 -1.2506345 1.5096392 1.5324349 7.9761058 286677.15
101 3 2 121200000 2400000 0.84871651 -1.2504506 1.5117537 1.5343761 7.9667249 286654.01
102 3 3 122400000 3600000 0.85117698 -1.2497137 1.5105491 1.5375992 7.9861916 286643.12
103 3 4 123600000 4800000 0.85113804 -1.2505328 1.5103679 1.5365404 8.0057313 286721.02
104 3 5 124800000 6000000 0.84991623 -1.2514191 1.5097284 1.5331819 8.0117744 286645.37
105 3 6 126000000 7200000 0.84834856 -1.2499464 1.5090679 1.5316426 7.9911413 286733.35
106 3 7 127200000 8400000 0.84962883 -1.2517214 1.5067003 1.5294204 8.0008279 286600.84
107 3 8 128400000 9600000 0.84992628 -1.2511045 1.5072732 1.5310563 7.9988768 286663.82
108 3 9 129600000 10800000 0.85017978 -1.2519732 1.5079589 1.5312536 7.9911273 286635.75
109 3 10 130800000 12000000 0.8487818 -1.2505304 1.5077148 1.5303553 7.9711101 286606.88
110 3 11 132000000 13200000 0.84921456 -1.2512975 1.5056359 1.5281585 7.9954 286590.03
111 3 12 133200000 14400000 0.8500157 -1.25226 1.5083626 1.5311244 7.9991625 286576.57
112 3 13 134400000 15600000 0.85100661 -1.2511262 1.5037557 1.5291376 8.0050841 286597.13
113 3 14 135600000 16800000 0.84990511 -1.2513058 1.5030653 1.5266154 8.0268767 286580.05
114 3 15 136800000 18000000 0.84954467 -1.2520609 1.506402 1.5286563 8.004508 286607.49
115 3 16 138000000 19200000 0.84991625 -1.2520316 1.5042977 1.5271388 8.0126792 286587.74
116 3 17 139200000 20400000 0.8501696 -1.252508 1.5072187 1.5299633 8.0116408 286570.52
117 3 18 140400000 21600000 0.84974976 -1.251552 1.5015374 1.5246082 7.9571229 286497.11
118 3 19 141600000 22800000 0.85060514 -1.2523978 1.5044477 1.5279559 8.0231064 286574.03
119 3 20 142800000 24000000 0.85149001 -1.2525952 1.5020852 1.5267232 8.0174483 286449.21
120 3 21 144000000 25200000 0.85157744 -1.2528648 1.5035047 1.5280043 8.0173364 286565.7
121 3 22 145200000 26400000 0.85107636 -1.2530744 1.5013239 1.5248623 8.0087117 286519.32
122 3 23 146400000 27600000 0.84899799 -1.2536393 1.5024635 1.5223194 7.9657159 286493.91
123 3 24 147600000 28800000 0.85002074 -1.2531448 1.503225 1.5251095 8.0112988 286485.28
124 3 25 148800000 30000000 0.85088682 -1.2525951 1.506993 1.5307263 7.9982864 286502.19
125 3 26 150000000 31200000 0.84980841 -1.252345 1.5005837 1.5229496 7.982978 286427.27
126 3 27 151200000 32400000 0.85033079 -1.2524794 1.5010227 1.5240377 8.0167254 286515.03
127 3 28 152400000 33600000 0.84916247 -1.253408 1.5031248 1.5234588 8.004885 286513.45
128 3 29 153600000 34800000 0.85049381 -1.2536676 1.5023996 1.524471 8.0069353 286523.2
129 3 30 154800000 36000000 0.85002685 -1.2539112 1.5010995 1.5222269 7.9969271 286470.04
130 3 31 156000000 37200000 0.8492273 -1.2542456 1.5023461 1.5219398 7.993476 286523.86
131 3 32 157200000 38400000 0.84886383 -1.2546119 1.4993037 1.5179857 8.000181 286444.57
132 3 33 158400000 39600000 0.85211358 -1.2535744 1.498911 1.5235052 8.017821 286395.11
133 3 34 159600000 40800000 0.84869502 -1.2541329 1.4989626 1.5178704 7.9912235 286435.96
134 3 35 160800000 42000000 0.84927725 -1.2542744 1.4995725 1.5192122 7.9950235 286414.78
135 3 36 162000000 43200000 0.85137752 -1.2539374 1.497586 1.5207131 7.9914657 286460.05
136 3 37 163200000 44400000 0.85172532 -1.2538541 1.4993906 1.5231227 7.9777339 286408.15
137 3 38 164400000 45600000 0.85036974 -1.2544876 1.4985706 1.5196359 8.001766 286428.05
138 3 39 165600000 46800000 0.84965899 -1.255209 1.4971853 1.516463 8.0106057 286358.96
139 3 40 166800000 48000000 0.8490403 -1.2555189 1.4986244 1.5166641 8.0156794 286387.94
140 3 41 168000000 49200000 0.84986262 -1.2544729 1.4986786 1.5189979 8.0189576 286447.84
141 3 42 169200000 50400000 0.84954882 -1.2545531 1.4981705 1.5179389 7.998289 286418.39
142 3 43 170400000 51600000 0.85066632 -1.2549116 1.4961298 1.5172159 8.0068772 286430.46
143 3 44 171600000 52800000 0.84929271 -1.255334 1.4982652 1.5168685 8.0261339 286455.22
144 3 45 172800000 54000000 0.84951456 -1.2548246 1.4980264 1.5174719 8.024702 286409.72
145 3 46 174000000 55200000 0.85130313 -1.255332 1.4961069 1.5177278 7.9850654 286343.81
146 3 47 175200000 56400000 0.84883435 -1.2557225 1.4946063 1.5121335 8.0318835 286328.56
147 3 48 176400000 57600000 0.85008627 -1.2545298 1.4959779 1.5165757 7.9784676 286319.2
148 3 49 177600000 58800000 0.84838376 -1.2560349 1.4953567 1.5118957 7.9835703 286349.75
149 3 50 178800000 60000000 0.85084114 -1.2551691 1.4971779 1.5182687 7.9708179 286389.29
150 3 51 180000000 61200000 0.85032712 -1.2555075 1.4974698 1.5174512 7.9988427 286370.86
151 3 52 181200000 62400000 0.85053816 -1.2562932 1.4956983 1.5152106 7.9914149 286373.42
152 3 53 182400000 63600000 0.8487298 -1.2567627 1.4944797 1.5108099 7.9862958 286333.68
153 3 54 183600000 64800000 0.84966469 -1.2554384 1.4947525 1.5138093 7.9909204 286328.99
154 3 55 184800000 66000000 0.84992373 -1.2569053 1.494781 1.5127595 8.0147353 286323.7
155 3 56 186000000 67200000 0.84983539 -1.2559867 1.4929714 1.5117359 8.0255015 286314.06
156 3 57 187200000 68400000 0.85025319 -1.2570512 1.4936091 1.5119359 8.0151902 286319.77
157 3 58 188400000 69600000 0.84936901 -1.2557508 1.4947371 1.513038 7.9741863 286323.78
158 3 59 189600000 70800000 0.84962237 -1.2562423 1.4962319 1.5144214 8.002357 286308.27
159 3 60 190800000 72000000 0.85047256 -1.2559758 1.4942128 1.5139441 7.9794218 286310.2
160 3 61 192000000 73200000 0.84949296 -1.2555734 1.4933817 1.512046 7.9825322 286278.39
161 3 62 193200000 74400000 0.85119334 -1.2570696 1.4924914 1.51221 7.9947675 286315.48
162 3 63 194400000 75600000 0.85005907 -1.2574327 1.4935154 1.5111695 8.0297052 286319.16
163 3 64 195600000 76800000 0.84953861 -1.2556813 1.4935731 1.5121979 7.9911525 286267.56
164 3 65 196800000 78000000 0.85066582 -1.2576862 1.4915438 1.5098546 8.0025175 286301.86
165 3 66 198000000 79200000 0.84930064 -1.25665 1.4907437 1.5080429 7.9568568 286295.28
166 3 67 199200000 80400000 0.85131093 -1.255033 1.4928614 1.514793 8.013096 286293.37
167 3 68 200400000 81600000 0.85119435 -1.2566068 1.4902332 1.5104161 8.0125689 286218.04
168 3 69 201600000 82800000 0.85019708 -1.2568535 1.4887529 1.5071933 7.9632153 286205.25
169 3 70 202800000 84000000 0.84921156 -1.2573734 1.4884801 1.5049223 7.9970139 286236.79
170 3 71 204000000 85200000 0.851182 -1.257387 1.4887425 1.5081267 8.02708 286257.27
171 3 72 205200000 86400000 0.84972206 -1.2570761 1.4901601 1.5076653 7.9977976 286195.25
172 3 73 206400000 87600000 0.84998563 -1.2567358 1.4892907 1.5075316 7.9841048 286173.79
173 3 74 207600000 88800000 0.85223946 -1.256761 1.4902262 1.5118226 8.0212601 286221.38
174 3 75 208800000 90000000 0.84991918 -1.257288 1.494094 1.511683 7.985768 286274.83
175 3 76 210000000 91200000 0.85148422 -1.257231 1.4914533 1.5114469 7.9731045 286207.84
176 3 77 211200000 92400000 0.85144462 -1.2577443 1.4896138 1.5090346 8.029891 286173.7
177 3 78 212400000 93600000 0.85053709 -1.2575486 1.4938114 1.5120666 8.012972 286256.12
178 3 79 213600000 94800000 0.85078027 -1.2568792 1.4899981 1.5092875 8.0019863 286152.02
179 3 80 214800000 96000000 0.85128754 -1.2578557 1.4899783 1.5090522 8.0048014 286256.29
180 3 81 216000000 97200000 0.85184728 -1.2579761 1.4911379 1.510931 8.0041627 286182.91
181 3 82 217200000 98400000 0.84954436 -1.2586075 1.4874074 1.5031147 8.0203582 286231.03
182 3 83 218400000 99600000 0.85029865 -1.2572019 1.4897189 1.5079632 8.0056183 286180.42
183 3 84 219600000 100800000 0.85068067 -1.2581634 1.4895824 1.5074383 8.013331 286288.32
184 3 85 220800000 102000000 0.85117064 -1.2582775 1.4872939 1.5057706 7.9958299 286183.95
185 3 86 222000000 103200000 0.85056022 -1.257707 1.4866511 1.5047827 7.9860656 286169.77
186 3 87 223200000 104400000 0.85097933 -1.2589032 1.4896287 1.5071927 7.9918355 286181.06
187 3 88 224400000 105600000 0.85146785 -1.2575755 1.4885333 1.5081578 8.0097386 286190.39
188 3 89 225600000 106800000 0.84974398 -1.2570339 1.4869589 1.5045393 7.9913021 286167.48
189 3 90 226800000 108000000 0.84937132 -1.259029 1.48637 1.5013963 8.0086993 286190.1
