r   g0(r)    P2(r)    P2_par(r)     P2_per(r)   
36.3983   11854   -0.0438806   -0.218351   -0.244037
36.4585   105166   -0.0309645   -0.0656286   -0.00631229
36.5187   36796   -0.0410818   -0.134127   -0.0789525
36.5787   33808   -0.0454734   -0.00568373   -0.369384
36.6386   21872   -0.0419442   -0.0414374   0.0713497
36.6984   43552   -0.0383498   -0.210715   0.166084
36.7581   36812   -0.0230784   0.0174297   -0.0879253
36.8773   61082   -0.0184574   0.0680563   0.132179
36.9367   95682   -0.0228003   0.042631   -0.0237259
36.996   52332   -0.0223442   0.213786   -0.141101
37.0553   25100   0.0205029   -0.00981662   0.0947608
37.1144   129230   -0.0227943   -0.0215201   0.0233889
37.1735   78954   -0.0313792   -0.108761   0.112715
37.2913   34040   -0.0108505   0.108954   0.085315
37.3501   44632   -0.0402372   -0.209844   -0.115822
37.4088   69328   -0.0108315   0.0303083   -0.0417302
37.4673   48534   -0.00188742   -0.0355481   -0.0990347
37.5843   121822   -0.0221952   -0.0625449   0.0172787
37.7008   9772   -0.0398958   -0.144172   -0.0692367
37.7589   69136   -0.026961   0.0365403   -0.0891942
37.817   67220   -0.0313723   -0.0394369   -0.0835456
37.8749   44490   -0.0220114   -0.0725908   0.179184
37.9328   70330   -0.0110184   0.0978167   -0.0955906
37.9906   37748   0.0024567   0.0536592   0.111505
38.0483   10348   -0.0324687   -0.151958   -0.102795
38.1634   44766   -0.0119437   -0.0750042   -0.055856
38.2208   27494   -0.0308551   -0.114116   -0.0740593
38.2782   102242   -0.0304699   -0.00402545   -0.116904
38.3926   87884   -0.00993398   -0.166137   -0.0296696
38.4497   44006   0.00287001   -0.0158872   -0.0800709
38.6205   101384   -0.00663455   -0.0625303   0.0827143
38.6772   57992   0.00376924   0.0300104   0.114419
38.7339   53618   -0.020187   -0.130235   -0.112558
38.7905   22686   -0.018006   -0.00658882   -0.223636
38.847   45378   -0.0014538   0.0891484   -0.0238012
38.9034   77322   -0.0210464   -0.013888   -0.0294378
38.9597   20208   -0.0249636   0.205413   0.188748
39.016   64270   -0.000665929   0.0714789   -0.0335039
39.0722   58438   0.00877625   0.161904   0.0555907
39.1283   11790   -0.0268096   -0.0920914   -0.02116
39.2402   86986   -0.00843407   0.0295343   -0.0334514
39.2961   20740   -0.0136754   0.290216   -0.162997
39.4076   10620   -0.0269833   0.217362   -0.249227
39.4632   21858   -0.00708609   0.144236   0.0641184
39.5187   64950   -0.0170316   -0.0121775   -0.058799
39.5742   25416   -0.0264314   0.0835206   -0.0443371
39.6296   73154   -0.0163876   -0.09269   0.111875
39.6849   51844   -0.0135629   0.0529492   -0.0730391
39.7953   33090   -0.000978598   -0.0135434   0.0445947
39.8504   45812   0.0061627   0.108686   -0.0501172
39.9054   63998   0.00485603   0.0989109   -0.02477
39.9603   55114   0.00530106   -0.0836657   0.0358208
40.0151   21404   -0.00294146   -0.111318   -0.243524
40.1246   53998   -0.00287794   0.00253759   0.0604528
40.2338   24444   0.0515279   0.319102   0.225592
40.2883   116710   -0.00230464   -0.000735487   -0.00876888
40.3427   22284   0.0120734   -0.0281226   0.216517
40.397   42182   0.0108978   -0.104424   0.104151
40.4513   51754   -0.0115053   -0.0288184   0.0798733
40.5055   30650   -0.0256975   0.135648   -0.0973878
40.6136   10586   -0.000524233   -0.0289108   0.0713547
40.6676   31298   0.00451865   -0.254116   -0.265275
40.7215   53286   0.00421044   -0.021263   -0.00457725
40.7753   21084   0.00387533   -0.045991   -0.175882
40.8828   38624   -0.0168262   -0.0316036   -0.0525935
40.9364   41636   -0.00143266   -0.115266   -0.0505514
40.9899   21290   0.00762257   -0.0818748   0.0387605
41.0434   34096   -0.0207628   -0.195742   -0.100741
41.0968   29248   -0.0107946   0.0563127   -0.2548
41.1502   51630   -0.00481528   0.177185   -3.24967e-05
41.2034   19870   -0.0170805   -0.106161   -0.169568
41.2566   42656   0.00954436   0.0505742   -0.191325
41.3098   23172   0.0308146   -0.0632084   -0.018887
41.4688   87488   0.0150868   -0.0618565   -0.0159917
41.5216   53946   0.0164867   0.0652389   -0.123036
41.5744   28840   -0.0186581   -0.183207   0.029451
41.6271   41740   0.0139789   -0.0419531   -0.0284924
41.6798   41672   0.00541808   0.00471094   -0.0300585
41.7849   2912   -0.0238418   -nan   -0.479376
41.8374   31216   0.0176518   0.0715233   0.0817022
41.8898   61986   0.00502077   0.0716261   -0.103954
41.9421   10456   0.0023489   0.262893   0.362089
41.9944   19866   0.00505577   -0.125519   0.00838458
42.0466   52006   0.00221519   0.0526624   -0.173149
42.0987   27996   -0.0248484   -0.0932638   0.00186579
42.1508   18238   -0.0266203   -0.32379   0.146162
42.2028   50026   -2.79322e-05   -0.0704225   -0.0808367
42.2547   10952   0.0268493   -0.0645712   0.114207
42.3066   18954   0.000664923   0.125151   0.123828
42.4618   67406   -0.0090138   -0.0106812   -0.0899784
42.6165   29674   0.0067747   -0.198278   -0.196917
42.668   50832   0.00595298   0.0922626   0.155117
42.7193   16546   0.0147248   -0.115287   -0.152613
42.7707   56700   0.0255298   -0.095355   -0.0499139
42.8219   11264   0.0158508   0.105045   0.0845019
42.9242   41452   0.00540495   -0.0114396   0.00444901
42.9753   28032   0.00192059   0.0367254   -0.0501006
43.0263   59852   0.00471617   0.0776547   0.0218846
43.0773   40948   0.00659651   -0.0202693   -0.0572652
43.179   59036   0.00179662   -0.118782   -0.303867
43.2298   11554   0.0332578   0.629238   -0.133598
43.3311   18864   -0.0017881   0.208956   0.224755
43.3817   28148   -0.01046   0.0375071   0.050766
43.4322   20042   -0.00232543   -0.233665   -0.336412
43.4827   20936   0.0130183   0.0508147   -0.0387389
43.5331   27918   -0.016339   -0.195171   -0.124068
43.5835   28632   -0.000823794   -0.0285117   -0.033776
43.7342   9018   -0.00884783   -0.138061   -0.362707
43.7843   38764   0.00743224   -0.254625   -0.00486013
43.8344   28268   -0.00347544   -0.117722   0.105915
43.9344   38350   -0.00438637   0.116436   -0.120458
44.0839   42160   0.0105463   -0.12064   -0.177148
44.1336   41078   0.00882872   -0.125717   -0.000151213
44.1833   10122   0.0163562   -0.178268   0.036327
44.2329   8584   -0.0288491   -0.10241   -0.422203
44.2825   52964   0.0167747   -0.0992563   -0.056926
44.332   38410   0.00366427   -0.0876261   -0.105459
44.4308   19128   0.0207714   -0.301097   0.540228
44.4801   34648   0.00131647   0.0141367   -0.200669
44.5294   39000   -0.00949978   0.157366   -0.0947714
44.5787   18144   -0.0182578   -0.223547   0.18345
44.677   38156   -0.00158054   -0.0713199   -0.0522711
44.824   30424   0.00373001   -0.308535   0.0441018
44.8729   8784   -0.0368753   0.292134   -0.296201
44.9218   9322   0.0164271   0.0656235   -0.49808
44.9706   17870   -0.0283436   -0.0102464   -0.199518
45.0193   28856   0.0152231   0.0688919   0.260843
45.068   17910   -0.0111393   -0.0280614   0.0360081
45.2138   37830   0.00351769   -0.184096   0.155604
45.2623   12156   0.00266363   0.0506785   -0.338851
45.3591   16702   -0.0181661   -0.195771   -0.135243
45.4074   18894   -0.00616279   -0.402955   -0.303974
45.5039   11922   0.0265394   0.721694   -0.178168
45.5521   28348   -0.00706352   0.101294   -0.223909
45.6002   30402   0.010544   0.0583245   -0.0383321
45.6483   28276   -0.00872726   -0.249789   0.150002
45.6963   29648   0.00623545   -0.194351   0.222647
45.7443   30216   0.0204464   -0.0202877   -0.0723552
45.8879   54280   -0.0132969   -0.181852   -0.106698
45.9357   9206   0.00366425   -0.151462   -0.249001
45.9834   10754   0.00165438   0.159622   0.273012
46.0787   17362   -0.026544   0.00467725   -0.451035
46.2213   10328   0.00537063   -0.256499   -0.318967
46.3161   42012   0.0047333   -0.239172   -0.0547448
46.4108   26484   -0.0143039   -0.1304   -0.0585809
46.458   17442   0.00302111   -0.0792174   -0.194563
46.5523   8082   -0.00888988   -0.215709   0.0511064
46.5994   9932   0.0168387   0.058468   0.480658
46.6465   16008   -0.0214755   -0.103946   -0.232208
46.6935   18844   0.00623375   -0.229659   -0.0488063
46.8342   16362   -0.0173337   -0.171212   -0.243222
46.881   8154   -0.0292486   -0.00189265   -0.122573
46.9278   29862   0.021544   0.0220574   0.175293
46.9745   28082   -0.00760385   0.0310021   -0.156052
47.0678   9552   0.0278684   -0.0763364   -0.134147
47.1144   20546   0.00313099   0.0162071   -0.0119689
47.1609   17656   0.00701984   -0.226818   -0.219353
47.2538   16690   -0.0229036   -0.115751   -0.21564
47.3466   19368   -0.0202897   -0.0344564   -0.183888
47.4853   8690   -0.0278311   0.304762   -0.443966
47.6237   27354   0.00996207   -0.117398   -0.183064
47.6697   17194   -0.00150134   -0.202499   -0.116759
47.7157   17014   0.00405797   0.324883   -0.195792
47.8076   15644   -0.00539769   0.103366   0.0489903
47.8534   8676   -0.00368447   -0.268773   -0.232124
47.9908   25494   -0.00488621   -0.0732512   0.0534788
48.0364   7740   -0.0152611   -0.113394   -0.496685
48.1277   15796   -0.0170223   0.121002   -0.209261
48.2642   8920   0.012977   -0.159228   0.488568
48.3096   3974   -0.037494   -0.154982   -nan
48.355   11978   0.014204   0.0430923   -0.381564
48.4004   11074   -0.0175077   -0.0778082   -0.0324347
48.4909   25820   -0.00181164   -0.133567   -0.0368729
48.5361   2854   -0.004068   -0.495417   -nan
48.6264   8322   -0.0186504   0.0487004   -0.336227
48.7166   2742   -0.0106284   -0.214072   0.83675
48.7616   2510   0.00388673   -0.483898   -nan
48.8514   15168   0.00681004   0.130256   -0.311095
48.986   8538   -0.00332848   -0.110693   -0.471616
49.0307   26772   0.0046011   -0.170152   0.134141
49.0754   23760   -0.00181392   -0.15   -0.0879377
49.3429   23052   -0.0128096   -0.169115   0.0675354
49.3873   2464   0.0127851   -0.469522   -nan
49.5204   7934   -0.022922   -0.0379248   0.13605
49.6089   8838   0.00606477   -0.14582   0.32101
49.7413   8082   -0.00986268   -0.100485   0.0995845
49.8295   10522   -0.00358314   0.115198   -0.268675
49.9613   7276   0.0200212   -nan   -0.486357
50.0491   7366   0.012483   -0.394869   -0.441801
50.1366   14786   0.0132196   -0.226261   -0.153626
50.2677   15026   0.00412461   -0.471387   -0.0203844
50.3113   8368   -0.00617877   -0.14481   -0.188146
50.3549   6022   0.00274176   -nan   -0.315973
50.442   7656   -0.00455683   -0.2021   0.989136
50.6156   7698   -0.00507743   -0.00500963   0.941238
50.6589   7688   -0.00650622   -0.187083   0.140741
50.9611   2198   -0.00321068   -nan   0.0480386
51.0901   8082   -0.0136918   -0.171051   0.276646
51.133   7254   0.0295605   0.0640156   -0.215393
51.1759   7292   0.0244372   -0.482745   0.15051
51.2615   14684   0.0181122   0.13409   -0.210016
51.4324   7434   0.0138331   0.76553   -0.350103
51.5176   7534   0.00957085   -0.0980085   0.349867
51.6027   7542   0.000935108   -0.178505   -0.28579
51.6452   2062   -0.0130982   -nan   -nan
51.8994   7722   -0.00526857   0.0770569   0.437837
52.2364   2418   0.0378514   -0.146806   -nan
52.3203   14602   0.032868   0.1432   -0.356618
52.3622   2036   -0.0057685   -nan   -0.183071
52.4877   11128   0.021337   -0.329278   -0.149949
52.5712   7418   0.0112028   -0.412092   0.0253574
52.7794   7484   -0.000349761   -0.124802   -0.12318
53.1522   1950   -0.000682819   -0.498751   -0.02413
53.4402   7352   0.0397301   -0.494932   0.161387
53.5223   7474   0.0314989   -0.428126   -0.113952
53.6042   7430   0.0242233   -0.499958   -0.34935
53.7268   7606   0.0166728   -0.499663   -0.20766
54.0524   1936   0.00644516   -0.0312555   -nan
54.6176   7500   0.0426474   -0.24047   -0.468586
54.6577   3746   0.040642   -nan   0.0261943
54.7379   7686   0.0281968   -0.487538   -0.481323
54.9778   1938   0.0169514   -0.103732   -0.296169
55.7307   2572   0.0425703   -nan   -nan
55.8094   7628   0.0364843   -nan   -0.0419777
55.9664   1914   0.0176814   0.256583   -0.483682
56.9377   3830   0.050217   -0.35372   -nan
56.9762   1886   0.028452   -0.487336   -nan
58.0819   1922   0.0424179   -0.499489   -0.357466
