 x y z label
21877 2 31 20 0
21878 2 32 20 0
21879 3 0 20 0
21880 3 1 20 0
21881 3 2 20 0
21882 3 3 20 0
21883 3 4 20 0
21884 3 5 20 0
21885 3 6 20 0
21886 3 7 20 0
21887 3 8 20 0
21888 3 9 20 0
21889 3 10 20 0
21890 3 11 20 0
21891 3 12 20 0
21892 3 13 20 0
21893 3 14 20 103
21894 3 15 20 0
21895 3 16 20 0
21896 3 17 20 0
21897 3 18 20 41
21898 3 19 20 0
21899 3 20 20 0
21900 3 21 20 113
21901 3 22 20 113
21902 3 23 20 113
21903 3 24 20 113
21904 3 25 20 113
21905 3 26 20 113
21906 3 27 20 0
21907 3 28 20 0
21908 3 29 20 0
21909 3 30 20 0
21910 3 31 20 0
21911 3 32 20 0
21912 4 0 20 0
21913 4 1 20 177
21914 4 2 20 0
21915 4 3 20 0
21916 4 4 20 0
21917 4 5 20 0
21918 4 6 20 89
21919 4 7 20 0
21920 4 8 20 0
21921 4 9 20 0
21922 4 10 20 0
21923 4 11 20 0
21924 4 12 20 0
21925 4 13 20 0
21926 4 14 20 0
21927 4 15 20 0
21928 4 16 20 0
21929 4 17 20 246
21930 4 18 20 41
21931 4 19 20 0
21932 4 20 20 0
21933 4 21 20 0
21934 4 22 20 0
21935 4 23 20 0
21936 4 24 20 113
21937 4 25 20 113
21938 4 26 20 0
21939 4 27 20 0
21940 4 28 20 0
21941 4 29 20 0
21942 4 30 20 0
21943 4 31 20 0
21944 4 32 20 0
21945 5 0 20 264
21946 5 1 20 0
21947 5 2 20 0
21948 5 3 20 0
21949 5 4 20 0
21950 5 5 20 0
21951 5 6 20 0
21952 5 7 20 276
21953 5 8 20 276
21954 5 9 20 0
21955 5 10 20 0
21956 5 11 20 0
21957 5 12 20 0
21958 5 13 20 0
21959 5 14 20 0
21960 5 15 20 0
21961 5 16 20 0
21962 5 17 20 0
21963 5 18 20 0
21964 5 19 20 0
21965 5 20 20 0
21966 5 21 20 298
21967 5 22 20 0
21968 5 23 20 0
21969 5 24 20 0
21970 5 25 20 0
21971 5 26 20 260
21972 5 27 20 0
21973 5 28 20 0
21974 5 29 20 304
21975 5 30 20 304
21976 5 31 20 0
21977 5 32 20 0
21978 6 0 20 0
21979 6 1 20 0
21980 6 2 20 312
21981 6 3 20 0
21982 6 4 20 0
21983 6 5 20 0
21984 6 6 20 315
21985 6 7 20 315
21986 6 8 20 0
21987 6 9 20 0
21988 6 10 20 0
21989 6 11 20 0
21990 6 12 20 0
21991 6 13 20 0
21992 6 14 20 0
21993 6 15 20 0
21994 6 16 20 0
21995 6 17 20 0
21996 6 18 20 0
21997 6 19 20 0
21998 6 20 20 0
21999 6 21 20 298
22000 6 22 20 336
22001 6 23 20 0
22002 6 24 20 0
22003 6 25 20 0
22004 6 26 20 260
22005 6 27 20 0
22006 6 28 20 0
22007 6 29 20 304
22008 6 30 20 304
22009 6 31 20 304
22010 6 32 20 0
22011 7 0 20 0
22012 7 1 20 0
22013 7 2 20 0
22014 7 3 20 0
22015 7 4 20 0
22016 7 5 20 0
22017 7 6 20 315
22018 7 7 20 315
22019 7 8 20 0
22020 7 9 20 0
22021 7 10 20 0
22022 7 11 20 0
22023 7 12 20 0
22024 7 13 20 0
22025 7 14 20 0
22026 7 15 20 0
22027 7 16 20 0
22028 7 17 20 0
22029 7 18 20 0
22030 7 19 20 0
22031 7 20 20 0
22032 7 21 20 0
22033 7 22 20 0
22034 7 23 20 378
22035 7 24 20 0
22036 7 25 20 381
22037 7 26 20 0
22038 7 27 20 0
22039 7 28 20 0
22040 7 29 20 0
22041 7 30 20 383
22042 7 31 20 383
22043 7 32 20 0
22044 8 0 20 0
22045 8 1 20 388
22046 8 2 20 0
22047 8 3 20 0
22048 8 4 20 0
22049 8 5 20 0
22050 8 6 20 315
22051 8 7 20 315
22052 8 8 20 0
22053 8 9 20 0
22054 8 10 20 0
22055 8 11 20 0
22056 8 12 20 0
22057 8 13 20 411
22058 8 14 20 0
22059 8 15 20 415
22060 8 16 20 415
22061 8 17 20 0
22062 8 18 20 0
22063 8 19 20 0
22064 8 20 20 421
22065 8 21 20 0
22066 8 22 20 0
22067 8 23 20 378
22068 8 24 20 0
22069 8 25 20 0
22070 8 26 20 425
22071 8 27 20 0
22072 8 28 20 383
22073 8 29 20 383
22074 8 30 20 383
22075 8 31 20 383
22076 8 32 20 0
22077 9 0 20 0
22078 9 1 20 0
22079 9 2 20 0
22080 9 3 20 0
22081 9 4 20 0
22082 9 5 20 0
22083 9 6 20 0
22084 9 7 20 0
22085 9 8 20 0
22086 9 9 20 0
22087 9 10 20 0
22088 9 11 20 0
22089 9 12 20 0
22090 9 13 20 411
22091 9 14 20 411
22092 9 15 20 0
22093 9 16 20 0
22094 9 17 20 0
22095 9 18 20 0
22096 9 19 20 0
22097 9 20 20 0
22098 9 21 20 0
22099 9 22 20 0
22100 9 23 20 0
22101 9 24 20 0
22102 9 25 20 425
22103 9 26 20 425
22104 9 27 20 0
22105 9 28 20 383
22106 9 29 20 383
22107 9 30 20 383
22108 9 31 20 0
22109 9 32 20 0
22110 10 0 20 0
22111 10 1 20 0
22112 10 2 20 390
22113 10 3 20 0
22114 10 4 20 0
22115 10 5 20 0
22116 10 6 20 0
22117 10 7 20 0
22118 10 8 20 496
22119 10 9 20 498
22120 10 10 20 498
22121 10 11 20 0
22122 10 12 20 0
22123 10 13 20 0
22124 10 14 20 0
22125 10 15 20 457
22126 10 16 20 0
22127 10 17 20 0
22128 10 18 20 0
22129 10 19 20 510
22130 10 20 20 0
22131 10 21 20 0
22132 10 22 20 0
22133 10 23 20 0
22134 10 24 20 0
22135 10 25 20 0
22136 10 26 20 0
22137 10 27 20 0
22138 10 28 20 383
22139 10 29 20 0
22140 10 30 20 0
22141 10 31 20 0
22142 10 32 20 0
22143 11 0 20 0
22144 11 1 20 0
22145 11 2 20 0
22146 11 3 20 0
22147 11 4 20 0
22148 11 5 20 0
22149 11 6 20 0
22150 11 7 20 0
22151 11 8 20 496
22152 11 9 20 0
22153 11 10 20 498
22154 11 11 20 0
22155 11 12 20 0
22156 11 13 20 0
22157 11 14 20 411
22158 11 15 20 0
22159 11 16 20 0
22160 11 17 20 0
22161 11 18 20 0
22162 11 19 20 0
22163 11 20 20 512
22164 11 21 20 0
22165 11 22 20 0
22166 11 23 20 0
22167 11 24 20 0
22168 11 25 20 516
22169 11 26 20 0
22170 11 27 20 0
22171 11 28 20 0
22172 11 29 20 0
22173 11 30 20 0
22174 11 31 20 0
22175 11 32 20 0
22176 12 0 20 0
22177 12 1 20 0
22178 12 2 20 0
22179 12 3 20 0
22180 12 4 20 0
22181 12 5 20 0
22182 12 6 20 0
22183 12 7 20 0
22184 12 8 20 0
22185 12 9 20 0
22186 12 10 20 0
22187 12 11 20 0
22188 12 12 20 0
22189 12 13 20 0
22190 12 14 20 0
22191 12 15 20 0
22192 12 16 20 610
22193 12 17 20 0
22194 12 18 20 0
22195 12 19 20 0
22196 12 20 20 512
22197 12 21 20 0
22198 12 22 20 0
22199 12 23 20 0
22200 12 24 20 0
22201 12 25 20 0
22202 12 26 20 0
22203 12 27 20 0
22204 12 28 20 0
22205 12 29 20 0
22206 12 30 20 0
22207 12 31 20 0
22208 12 32 20 0
22209 13 0 20 0
22210 13 1 20 586
22211 13 2 20 586
22212 13 3 20 0
22213 13 4 20 0
22214 13 5 20 0
22215 13 6 20 0
22216 13 7 20 0
22217 13 8 20 0
22218 13 9 20 0
22219 13 10 20 0
22220 13 11 20 0
22221 13 12 20 0
22222 13 13 20 0
22223 13 14 20 0
22224 13 15 20 0
22225 13 16 20 0
22226 13 17 20 0
22227 13 18 20 0
22228 13 19 20 0
22229 13 20 20 512
22230 13 21 20 0
22231 13 22 20 0
22232 13 23 20 0
22233 13 24 20 0
22234 13 25 20 0
22235 13 26 20 0
22236 13 27 20 0
22237 13 28 20 0
22238 13 29 20 0
22239 13 30 20 0
22240 13 31 20 0
22241 13 32 20 0
22242 14 0 20 0
22243 14 1 20 586
22244 14 2 20 0
22245 14 3 20 0
22246 14 4 20 0
22247 14 5 20 0
22248 14 6 20 0
22249 14 7 20 0
22250 14 8 20 0
22251 14 9 20 0
22252 14 10 20 0
22253 14 11 20 0
22254 14 12 20 0
22255 14 13 20 0
22256 14 14 20 0
22257 14 15 20 695
22258 14 16 20 0
22259 14 17 20 0
22260 14 18 20 0
22261 14 19 20 0
22262 14 20 20 0
22263 14 21 20 0
22264 14 22 20 0
22265 14 23 20 0
22266 14 24 20 0
22267 14 25 20 0
22268 14 26 20 0
22269 14 27 20 0
22270 14 28 20 710
22271 14 29 20 710
22272 14 30 20 0
22273 14 31 20 0
22274 14 32 20 0
22275 15 0 20 0
22276 15 1 20 586
22277 15 2 20 0
22278 15 3 20 0
22279 15 4 20 0
22280 15 5 20 0
22281 15 6 20 0
22282 15 7 20 0
22283 15 8 20 0
22284 15 9 20 0
22285 15 10 20 735
22286 15 11 20 735
22287 15 12 20 735
22288 15 13 20 0
22289 15 14 20 0
22290 15 15 20 695
22291 15 16 20 0
22292 15 17 20 0
22293 15 18 20 0
22294 15 19 20 0
22295 15 20 20 0
22296 15 21 20 0
22297 15 22 20 0
22298 15 23 20 0
22299 15 24 20 758
22300 15 25 20 758
22301 15 26 20 0
22302 15 27 20 0
22303 15 28 20 0
22304 15 29 20 0
22305 15 30 20 0
22306 15 31 20 0
22307 15 32 20 0
22308 16 0 20 0
22309 16 1 20 586
22310 16 2 20 0
22311 16 3 20 0
22312 16 4 20 0
22313 16 5 20 0
22314 16 6 20 0
22315 16 7 20 0
22316 16 8 20 0
22317 16 9 20 735
22318 16 10 20 735
22319 16 11 20 735
22320 16 12 20 735
22321 16 13 20 0
22322 16 14 20 695
22323 16 15 20 695
22324 16 16 20 695
22325 16 17 20 0
22326 16 18 20 0
22327 16 19 20 0
22328 16 20 20 0
22329 16 21 20 0
22330 16 22 20 0
22331 16 23 20 0
22332 16 24 20 758
22333 16 25 20 818
22334 16 26 20 0
22335 16 27 20 0
22336 16 28 20 0
22337 16 29 20 0
22338 16 30 20 823
22339 16 31 20 0
22340 16 32 20 0
22341 17 0 20 0
22342 17 1 20 586
22343 17 2 20 0
22344 17 3 20 0
22345 17 4 20 0
22346 17 5 20 0
22347 17 6 20 0
22348 17 7 20 0
22349 17 8 20 0
22350 17 9 20 0
22351 17 10 20 0
22352 17 11 20 0
22353 17 12 20 0
22354 17 13 20 0
22355 17 14 20 695
22356 17 15 20 695
22357 17 16 20 695
22358 17 17 20 0
22359 17 18 20 0
22360 17 19 20 0
22361 17 20 20 855
22362 17 21 20 0
22363 17 22 20 0
22364 17 23 20 0
22365 17 24 20 0
22366 17 25 20 0
22367 17 26 20 0
22368 17 27 20 0
22369 17 28 20 0
22370 17 29 20 0
22371 17 30 20 0
22372 17 31 20 0
22373 17 32 20 0
22374 18 0 20 0
22375 18 1 20 0
22376 18 2 20 0
22377 18 3 20 0
22378 18 4 20 0
22379 18 5 20 0
22380 18 6 20 0
22381 18 7 20 0
22382 18 8 20 0
22383 18 9 20 0
22384 18 10 20 0
22385 18 11 20 886
22386 18 12 20 0
22387 18 13 20 0
22388 18 14 20 0
22389 18 15 20 0
22390 18 16 20 0
22391 18 17 20 0
22392 18 18 20 0
22393 18 19 20 0
22394 18 20 20 0
22395 18 21 20 0
22396 18 22 20 0
22397 18 23 20 0
22398 18 24 20 0
22399 18 25 20 0
22400 18 26 20 0
22401 18 27 20 0
22402 18 28 20 0
22403 18 29 20 0
22404 18 30 20 909
22405 18 31 20 0
22406 18 32 20 0
22407 19 0 20 0
22408 19 1 20 0
22409 19 2 20 0
22410 19 3 20 0
22411 19 4 20 0
22412 19 5 20 0
22413 19 6 20 0
22414 19 7 20 0
22415 19 8 20 924
22416 19 9 20 0
22417 19 10 20 0
22418 19 11 20 0
22419 19 12 20 0
22420 19 13 20 0
22421 19 14 20 934
22422 19 15 20 0
22423 19 16 20 0
22424 19 17 20 0
22425 19 18 20 942
22426 19 19 20 0
22427 19 20 20 0
22428 19 21 20 0
22429 19 22 20 0
22430 19 23 20 0
22431 19 24 20 952
22432 19 25 20 0
22433 19 26 20 0
22434 19 27 20 0
22435 19 28 20 0
22436 19 29 20 909
22437 19 30 20 909
22438 19 31 20 909
22439 19 32 20 909
22440 20 0 20 0
22441 20 1 20 0
22442 20 2 20 0
22443 20 3 20 0
22444 20 4 20 0
22445 20 5 20 0
22446 20 6 20 0
22447 20 7 20 981
22448 20 8 20 0
22449 20 9 20 0
22450 20 10 20 0
22451 20 11 20 0
22452 20 12 20 0
22453 20 13 20 0
22454 20 14 20 934
22455 20 15 20 0
22456 20 16 20 0
22457 20 17 20 0
22458 20 18 20 0
22459 20 19 20 0
22460 20 20 20 0
22461 20 21 20 949
22462 20 22 20 0
22463 20 23 20 0
22464 20 24 20 952
22465 20 25 20 0
22466 20 26 20 0
22467 20 27 20 0
22468 20 28 20 0
22469 20 29 20 0
22470 20 30 20 909
22471 20 31 20 909
22472 20 32 20 909
22473 21 0 20 0
22474 21 1 20 0
22475 21 2 20 0
22476 21 3 20 0
22477 21 4 20 0
22478 21 5 20 0
22479 21 6 20 0
22480 21 7 20 981
22481 21 8 20 0
22482 21 9 20 0
22483 21 10 20 925
22484 21 11 20 925
22485 21 12 20 0
22486 21 13 20 0
22487 21 14 20 0
22488 21 15 20 0
22489 21 16 20 0
22490 21 17 20 0
22491 21 18 20 0
22492 21 19 20 0
22493 21 20 20 0
22494 21 21 20 0
22495 21 22 20 0
22496 21 23 20 0
22497 21 24 20 0
22498 21 25 20 0
22499 21 26 20 0
22500 21 27 20 0
22501 21 28 20 0
22502 21 29 20 909
22503 21 30 20 909
22504 21 31 20 0
22505 21 32 20 0
22506 22 0 20 0
22507 22 1 20 0
22508 22 2 20 0
22509 22 3 20 0
22510 22 4 20 1068
22511 22 5 20 0
22512 22 6 20 1069
22513 22 7 20 981
22514 22 8 20 0
22515 22 9 20 0
22516 22 10 20 925
22517 22 11 20 0
22518 22 12 20 0
22519 22 13 20 0
22520 22 14 20 0
22521 22 15 20 0
22522 22 16 20 1078
22523 22 17 20 0
22524 22 18 20 0
22525 22 19 20 0
22526 22 20 20 0
22527 22 21 20 0
22528 22 22 20 1086
22529 22 23 20 0
22530 22 24 20 0
22531 22 25 20 0
22532 22 26 20 0
22533 22 27 20 0
22534 22 28 20 0
22535 22 29 20 0
22536 22 30 20 0
22537 22 31 20 0
22538 22 32 20 0
22539 23 0 20 0
22540 23 1 20 0
22541 23 2 20 0
22542 23 3 20 0
22543 23 4 20 0
22544 23 5 20 1109
22545 23 6 20 0
22546 23 7 20 0
22547 23 8 20 0
22548 23 9 20 0
22549 23 10 20 0
22550 23 11 20 0
22551 23 12 20 0
22552 23 13 20 0
22553 23 14 20 0
22554 23 15 20 0
22555 23 16 20 0
22556 23 17 20 0
22557 23 18 20 0
22558 23 19 20 0
22559 23 20 20 0
22560 23 21 20 0
22561 23 22 20 0
22562 23 23 20 0
22563 23 24 20 1129
22564 23 25 20 0
22565 23 26 20 0
22566 23 27 20 0
22567 23 28 20 0
22568 23 29 20 0
22569 23 30 20 1142
22570 23 31 20 0
22571 23 32 20 0
22572 24 0 20 0
22573 24 1 20 0
22574 24 2 20 0
22575 24 3 20 1149
22576 24 4 20 0
22577 24 5 20 0
22578 24 6 20 0
22579 24 7 20 0
22580 24 8 20 0
22581 24 9 20 0
22582 24 10 20 0
22583 24 11 20 1165
22584 24 12 20 1165
22585 24 13 20 0
22586 24 14 20 0
22587 24 15 20 0
22588 24 16 20 0
22589 24 17 20 1080
22590 24 18 20 0
22591 24 19 20 0
22592 24 20 20 0
22593 24 21 20 0
22594 24 22 20 0
22595 24 23 20 0
22596 24 24 20 0
22597 24 25 20 0
22598 24 26 20 0
22599 24 27 20 0
22600 24 28 20 0
22601 24 29 20 0
22602 24 30 20 0
22603 24 31 20 0
22604 24 32 20 0
22605 25 0 20 0
22606 25 1 20 1192
22607 25 2 20 1192
22608 25 3 20 0
22609 25 4 20 0
22610 25 5 20 0
22611 25 6 20 1205
22612 25 7 20 0
22613 25 8 20 0
22614 25 9 20 0
22615 25 10 20 0
22616 25 11 20 1165
22617 25 12 20 1165
22618 25 13 20 0
22619 25 14 20 0
22620 25 15 20 0
22621 25 16 20 0
22622 25 17 20 1080
22623 25 18 20 1080
22624 25 19 20 0
22625 25 20 20 1238
22626 25 21 20 1238
22627 25 22 20 0
22628 25 23 20 0
22629 25 24 20 0
22630 25 25 20 0
22631 25 26 20 0
22632 25 27 20 1251
22633 25 28 20 1252
22634 25 29 20 0
22635 25 30 20 0
22636 25 31 20 1255
22637 25 32 20 0
22638 26 0 20 0
22639 26 1 20 1192
22640 26 2 20 0
22641 26 3 20 0
22642 26 4 20 0
22643 26 5 20 0
22644 26 6 20 0
22645 26 7 20 0
22646 26 8 20 0
22647 26 9 20 0
22648 26 10 20 0
22649 26 11 20 0
22650 26 12 20 0
22651 26 13 20 0
22652 26 14 20 0
22653 26 15 20 0
22654 26 16 20 0
22655 26 17 20 0
22656 26 18 20 0
22657 26 19 20 0
22658 26 20 20 0
22659 26 21 20 1238
22660 26 22 20 0
22661 26 23 20 0
22662 26 24 20 0
22663 26 25 20 0
22664 26 26 20 0
22665 26 27 20 0
22666 26 28 20 0
22667 26 29 20 0
22668 26 30 20 1255
22669 26 31 20 1255
22670 26 32 20 0
22671 27 0 20 0
22672 27 1 20 0
22673 27 2 20 0
22674 27 3 20 0
22675 27 4 20 0
22676 27 5 20 0
22677 27 6 20 0
22678 27 7 20 0
22679 27 8 20 0
22680 27 9 20 0
22681 27 10 20 1321
22682 27 11 20 0
22683 27 12 20 0
22684 27 13 20 0
22685 27 14 20 0
22686 27 15 20 1282
22687 27 16 20 1282
22688 27 17 20 0
22689 27 18 20 0
22690 27 19 20 0
22691 27 20 20 0
22692 27 21 20 0
22693 27 22 20 0
22694 27 23 20 0
22695 27 24 20 0
22696 27 25 20 0
22697 27 26 20 0
22698 27 27 20 0
22699 27 28 20 0
22700 27 29 20 0
22701 27 30 20 0
22702 27 31 20 0
22703 27 32 20 0
22704 28 0 20 0
22705 28 1 20 1362
22706 28 2 20 0
22707 28 3 20 0
22708 28 4 20 0
22709 28 5 20 0
22710 28 6 20 0
22711 28 7 20 0
22712 28 8 20 0
22713 28 9 20 0
22714 28 10 20 1321
22715 28 11 20 0
22716 28 12 20 0
22717 28 13 20 0
22718 28 14 20 1330
22719 28 15 20 0
22720 28 16 20 0
22721 28 17 20 0
22722 28 18 20 0
22723 28 19 20 0
22724 28 20 20 0
22725 28 21 20 0
22726 28 22 20 1390
22727 28 23 20 0
22728 28 24 20 0
22729 28 25 20 0
22730 28 26 20 0
22731 28 27 20 1396
22732 28 28 20 0
22733 28 29 20 0
22734 28 30 20 0
22735 28 31 20 0
22736 28 32 20 0
22737 29 0 20 0
22738 29 1 20 0
22739 29 2 20 0
22740 29 3 20 0
22741 29 4 20 0
22742 29 5 20 0
22743 29 6 20 1410
22744 29 7 20 1410
22745 29 8 20 0
22746 29 9 20 0
22747 29 10 20 0
22748 29 11 20 0
22749 29 12 20 0
22750 29 13 20 0
22751 29 14 20 1330
22752 29 15 20 0
22753 29 16 20 0
22754 29 17 20 0
22755 29 18 20 0
22756 29 19 20 1352
22757 29 20 20 0
22758 29 21 20 0
22759 29 22 20 1352
22760 29 23 20 1352
22761 29 24 20 0
22762 29 25 20 0
22763 29 26 20 0
22764 29 27 20 0
22765 29 28 20 0
22766 29 29 20 0
22767 29 30 20 0
22768 29 31 20 0
22769 29 32 20 0
22770 30 0 20 0
22771 30 1 20 0
22772 30 2 20 0
22773 30 3 20 0
22774 30 4 20 0
22775 30 5 20 0
22776 30 6 20 0
22777 30 7 20 0
22778 30 8 20 0
22779 30 9 20 0
22780 30 10 20 0
22781 30 11 20 0
22782 30 12 20 0
22783 30 13 20 0
22784 30 14 20 0
22785 30 15 20 0
22786 30 16 20 0
22787 30 17 20 0
22788 30 18 20 0
22789 30 19 20 1352
22790 30 20 20 1352
22791 30 21 20 1352
22792 30 22 20 0
22793 30 23 20 1352
22794 30 24 20 1352
22795 30 25 20 0
22796 30 26 20 0
22797 30 27 20 0
22798 30 28 20 0
22799 30 29 20 0
22800 30 30 20 0
22801 30 31 20 0
22802 30 32 20 0
22803 31 0 20 0
22804 31 1 20 0
22805 31 2 20 0
22806 31 3 20 0
22807 31 4 20 0
22808 31 5 20 0
22809 31 6 20 1497
22810 31 7 20 0
22811 31 8 20 1411
22812 31 9 20 0
22813 31 10 20 0
22814 31 11 20 0
22815 31 12 20 0
22816 31 13 20 0
22817 31 14 20 36
22818 31 15 20 36
22819 31 16 20 36
22820 31 17 20 0
22821 31 18 20 0
22822 31 19 20 1352
22823 31 20 20 1352
22824 31 21 20 1352
22825 31 22 20 1352
22826 31 23 20 0
22827 31 24 20 0
22828 31 25 20 1528
22829 31 26 20 0
22830 31 27 20 0
22831 31 28 20 0
22832 31 29 20 0
22833 31 30 20 0
22834 31 31 20 0
22835 31 32 20 0
22836 32 0 20 5
22837 32 1 20 0
22838 32 2 20 0
22839 32 3 20 0
22840 32 4 20 0
22841 32 5 20 0
22842 32 6 20 0
22843 32 7 20 0
22844 32 8 20 0
22845 32 9 20 0
22846 32 10 20 0
22847 32 11 20 0
22848 32 12 20 0
22849 32 13 20 0
22850 32 14 20 36
22851 32 15 20 36
22852 32 16 20 0
22853 32 17 20 0
22854 32 18 20 0
22855 32 19 20 0
22856 32 20 20 1352
22857 32 21 20 0
22858 32 22 20 0
22859 32 23 20 0
22860 32 24 20 0
22861 32 25 20 0
22862 32 26 20 0
22863 32 27 20 0
22864 32 28 20 0
22865 32 29 20 0
22866 32 30 20 0
22867 32 31 20 0
22868 32 32 20 0
22869 0 0 21 5
22870 0 1 21 5
22871 0 2 21 0
22872 0 3 21 0
22873 0 4 21 0
22874 0 5 21 0
22875 0 6 21 0
22876 0 7 21 0
22877 0 8 21 0
22878 0 9 21 0
22879 0 10 21 0
22880 0 11 21 0
22881 0 12 21 0
22882 0 13 21 0
22883 0 14 21 0
22884 0 15 21 0
22885 0 16 21 0
22886 0 17 21 0
22887 0 18 21 0
22888 0 19 21 0
22889 0 20 21 0
22890 0 21 21 0
22891 0 22 21 0
22892 0 23 21 0
22893 0 24 21 0
22894 0 25 21 0
22895 0 26 21 62
22896 0 27 21 0
22897 0 28 21 0
22898 0 29 21 65
22899 0 30 21 0
22900 0 31 21 0
22901 0 32 21 0
22902 1 0 21 5
22903 1 1 21 5
22904 1 2 21 0
22905 1 3 21 81
22906 1 4 21 0
22907 1 5 21 0
22908 1 6 21 0
22909 1 7 21 0
22910 1 8 21 0
22911 1 9 21 0
22912 1 10 21 0
22913 1 11 21 0
22914 1 12 21 0
22915 1 13 21 0
22916 1 14 21 0
22917 1 15 21 0
22918 1 16 21 0
22919 1 17 21 0
22920 1 18 21 0
22921 1 19 21 41
22922 1 20 21 41
22923 1 21 21 0
22924 1 22 21 0
22925 1 23 21 0
22926 1 24 21 113
22927 1 25 21 0
22928 1 26 21 0
22929 1 27 21 0
22930 1 28 21 0
22931 1 29 21 0
22932 1 30 21 0
22933 1 31 21 0
22934 1 32 21 0
22935 2 0 21 0
22936 2 1 21 0
22937 2 2 21 5
22938 2 3 21 81
22939 2 4 21 139
22940 2 5 21 0
22941 2 6 21 0
22942 2 7 21 0
22943 2 8 21 0
22944 2 9 21 0
22945 2 10 21 0
22946 2 11 21 0
22947 2 12 21 103
22948 2 13 21 103
22949 2 14 21 103
22950 2 15 21 103
22951 2 16 21 0
22952 2 17 21 0
22953 2 18 21 41
22954 2 19 21 41
22955 2 20 21 0
22956 2 21 21 0
22957 2 22 21 0
22958 2 23 21 113
22959 2 24 21 113
22960 2 25 21 113
22961 2 26 21 0
22962 2 27 21 0
22963 2 28 21 0
22964 2 29 21 0
22965 2 30 21 0
22966 2 31 21 0
22967 2 32 21 5
22968 3 0 21 177
22969 3 1 21 0
22970 3 2 21 0
22971 3 3 21 0
22972 3 4 21 0
22973 3 5 21 0
22974 3 6 21 89
22975 3 7 21 0
22976 3 8 21 0
22977 3 9 21 0
22978 3 10 21 0
22979 3 11 21 0
22980 3 12 21 103
22981 3 13 21 103
22982 3 14 21 103
22983 3 15 21 0
22984 3 16 21 192
22985 3 17 21 0
22986 3 18 21 41
22987 3 19 21 0
22988 3 20 21 0
22989 3 21 21 113
22990 3 22 21 113
22991 3 23 21 113
22992 3 24 21 113
22993 3 25 21 113
22994 3 26 21 113
22995 3 27 21 0
22996 3 28 21 212
22997 3 29 21 0
22998 3 30 21 0
22999 3 31 21 0
23000 3 32 21 0
23001 4 0 21 177
23002 4 1 21 177
23003 4 2 21 0
23004 4 3 21 0
23005 4 4 21 0
23006 4 5 21 89
23007 4 6 21 89
23008 4 7 21 0
23009 4 8 21 228
23010 4 9 21 0
23011 4 10 21 0
23012 4 11 21 0
23013 4 12 21 0
23014 4 13 21 103
23015 4 14 21 103
23016 4 15 21 0
23017 4 16 21 192
23018 4 17 21 0
23019 4 18 21 41
23020 4 19 21 0
23021 4 20 21 0
23022 4 21 21 0
23023 4 22 21 113
23024 4 23 21 113
23025 4 24 21 113
23026 4 25 21 113
23027 4 26 21 0
23028 4 27 21 0
23029 4 28 21 0
23030 4 29 21 0
23031 4 30 21 0
23032 4 31 21 262
23033 4 32 21 0
23034 5 0 21 0
23035 5 1 21 0
23036 5 2 21 0
23037 5 3 21 0
23038 5 4 21 0
23039 5 5 21 0
23040 5 6 21 0
23041 5 7 21 276
23042 5 8 21 276
23043 5 9 21 281
23044 5 10 21 0
23045 5 11 21 286
23046 5 12 21 0
23047 5 13 21 0
23048 5 14 21 0
23049 5 15 21 0
23050 5 16 21 0
23051 5 17 21 0
23052 5 18 21 0
23053 5 19 21 0
23054 5 20 21 0
23055 5 21 21 0
23056 5 22 21 0
23057 5 23 21 0
23058 5 24 21 0
23059 5 25 21 0
23060 5 26 21 0
23061 5 27 21 0
23062 5 28 21 0
23063 5 29 21 0
23064 5 30 21 0
23065 5 31 21 0
23066 5 32 21 0
23067 6 0 21 0
23068 6 1 21 0
23069 6 2 21 0
23070 6 3 21 0
23071 6 4 21 0
23072 6 5 21 0
23073 6 6 21 315
23074 6 7 21 0
23075 6 8 21 0
23076 6 9 21 0
23077 6 10 21 0
23078 6 11 21 286
23079 6 12 21 325
23080 6 13 21 0
23081 6 14 21 0
23082 6 15 21 0
23083 6 16 21 0
23084 6 17 21 0
23085 6 18 21 0
23086 6 19 21 0
23087 6 20 21 0
23088 6 21 21 0
23089 6 22 21 0
23090 6 23 21 0
23091 6 24 21 0
23092 6 25 21 0
23093 6 26 21 0
23094 6 27 21 0
23095 6 28 21 0
23096 6 29 21 0
23097 6 30 21 304
23098 6 31 21 304
23099 6 32 21 0
23100 7 0 21 0
23101 7 1 21 0
23102 7 2 21 0
23103 7 3 21 0
23104 7 4 21 0
23105 7 5 21 0
23106 7 6 21 0
23107 7 7 21 0
23108 7 8 21 0
23109 7 9 21 0
23110 7 10 21 0
23111 7 11 21 0
23112 7 12 21 325
23113 7 13 21 0
23114 7 14 21 0
23115 7 15 21 0
23116 7 16 21 0
23117 7 17 21 0
23118 7 18 21 0
23119 7 19 21 373
23120 7 20 21 0
23121 7 21 21 0
23122 7 22 21 0
23123 7 23 21 379
23124 7 24 21 0
23125 7 25 21 0
23126 7 26 21 0
23127 7 27 21 0
23128 7 28 21 0
23129 7 29 21 0
23130 7 30 21 0
23131 7 31 21 0
23132 7 32 21 0
23133 8 0 21 0
23134 8 1 21 0
23135 8 2 21 390
23136 8 3 21 390
23137 8 4 21 0
23138 8 5 21 0
23139 8 6 21 0
23140 8 7 21 0
23141 8 8 21 0
23142 8 9 21 0
23143 8 10 21 0
