index Run NumInRun Step StepSequence Temp E_pair E_mol TotEng Press Volume
78 2 29 93600000 34800000 0.88210266 -1.2173001 1.6946098 1.8004619 8.0000343 288137.48
79 2 30 94800000 36000000 0.88075245 -1.2183952 1.6928576 1.7955893 8.0285395 288198.75
80 2 31 96000000 37200000 0.87967572 -1.2183821 1.6913225 1.7924522 7.9976856 288095.49
81 2 32 97200000 38400000 0.88130979 -1.2194465 1.6934332 1.7959496 8.0053739 288146.7
82 2 33 98400000 39600000 0.88092161 -1.2186228 1.6928464 1.7956042 7.9949508 288177.63
83 2 34 99600000 40800000 0.87998488 -1.2180016 1.6910659 1.7930398 7.9775543 288110.62
84 2 35 100800000 42000000 0.87901968 -1.2182108 1.6898344 1.7901512 8.0003472 288124.43
85 2 36 102000000 43200000 0.87869318 -1.2196582 1.6899015 1.7882812 7.9593214 288076.33
86 2 37 103200000 44400000 0.87943029 -1.2196366 1.6912433 1.7907503 7.9996287 288051.67
87 2 38 104400000 45600000 0.88073005 -1.220608 1.6847176 1.7852029 7.9896284 288058.52
88 2 39 105600000 46800000 0.87960353 -1.2202268 1.6887564 1.787933 8.0068916 288078.8
89 2 40 106800000 48000000 0.8802573 -1.2206697 1.6853731 1.7850875 8.0010974 287977.87
90 2 41 108000000 49200000 0.88039173 -1.2197061 1.6880226 1.7889022 8.0089927 288086.64
91 2 42 109200000 50400000 0.88092387 -1.2201024 1.6885678 1.7898494 7.9597781 288062.68
92 2 43 110400000 51600000 0.87964609 -1.22092 1.6860513 1.7845986 8.0104362 288037.54
93 2 44 111600000 52800000 0.88159634 -1.2195541 1.6858909 1.7887295 7.9886899 288033.17
94 2 45 112800000 54000000 0.87923593 -1.2216304 1.6887257 1.7859473 8.0211141 288071.86
95 2 46 114000000 55200000 0.87951729 -1.2207496 1.686572 1.7850965 8.0048332 287985.86
96 2 47 115200000 56400000 0.87994791 -1.2208406 1.6864181 1.7854975 7.9920366 288045.14
97 2 48 116400000 57600000 0.88102701 -1.2199102 1.6853899 1.7870184 8.0010815 287932.29
98 2 49 117600000 58800000 0.879814 -1.2219973 1.6842518 1.7819737 7.9985555 287959.39
99 3 1 118800000 1200000 0.88017304 -1.2212231 1.6835857 1.7826203 7.9923883 287975.4
100 3 2 120000000 2400000 0.88050459 -1.2206215 1.6814411 1.7815747 7.9983457 287979.92
101 3 3 121200000 3600000 0.88032887 -1.2208875 1.6824737 1.7820777 7.9918388 287944.96
102 3 4 122400000 4800000 0.8781928 -1.2224249 1.6829448 1.7778073 7.9771745 287968.33
103 3 5 123600000 6000000 0.87816964 -1.2219891 1.6840942 1.7793577 7.9947861 288019.64
104 3 6 124800000 7200000 0.88010204 -1.2212447 1.6792249 1.7781314 8.0138664 287809.82
105 3 7 126000000 8400000 0.87961822 -1.2227353 1.6807707 1.7774609 7.9979652 287878.07
106 3 8 127200000 9600000 0.88055509 -1.2211185 1.6806073 1.7803197 7.9765939 287900.05
107 3 9 128400000 10800000 0.88079138 -1.2223283 1.6802081 1.7790651 8.0051541 287863.81
108 3 10 129600000 12000000 0.87805203 -1.2222968 1.6813527 1.7761321 8.0033748 287837.73
109 3 11 130800000 13200000 0.88031877 -1.2235951 1.6799258 1.776807 7.9886312 287859.03
110 3 12 132000000 14400000 0.88143667 -1.2224696 1.6785147 1.7781982 7.9802237 287887.33
111 3 13 133200000 15600000 0.87970323 -1.2213151 1.6807491 1.778987 7.9932973 287818.72
112 3 14 134400000 16800000 0.88143349 -1.2229208 1.6772606 1.7764882 8.0138026 287776.44
113 3 15 135600000 18000000 0.88039141 -1.2232753 1.678595 1.775905 7.9986813 287792.51
114 3 16 136800000 19200000 0.88028772 -1.2238629 1.6793752 1.775942 7.9812165 287794.74
115 3 17 138000000 20400000 0.88130747 -1.2231423 1.6802041 1.7790211 8.016972 287834.5
116 3 18 139200000 21600000 0.87998455 -1.2231351 1.6776255 1.7744653 8.0149334 287779.84
117 3 19 140400000 22800000 0.88031198 -1.2234206 1.6755848 1.7726304 7.9719111 287786.02
118 3 20 141600000 24000000 0.88023254 -1.2232568 1.6748848 1.771975 8.0199991 287739.73
119 3 21 142800000 25200000 0.88011953 -1.2238047 1.6756211 1.7719938 8.0156599 287786.09
120 3 22 144000000 26400000 0.88015451 -1.224174 1.6754986 1.7715545 8.0091601 287824.85
121 3 23 145200000 27600000 0.88019188 -1.2231313 1.6743191 1.7714737 7.9975875 287773.65
122 3 24 146400000 28800000 0.88150669 -1.2243465 1.676186 1.7740977 8.0130423 287768.69
123 3 25 147600000 30000000 0.88012748 -1.2249086 1.6736746 1.7689554 7.9888556 287700.9
124 3 26 148800000 31200000 0.8787307 -1.2242386 1.6745999 1.7684555 7.9719053 287739.3
125 3 27 150000000 32400000 0.87986446 -1.2248529 1.6743587 1.7693006 8.0078603 287791.0
126 3 28 151200000 33600000 0.88192556 -1.2237555 1.675824 1.774955 7.973784 287747.27
127 3 29 152400000 34800000 0.87861512 -1.2240107 1.6728662 1.7667763 7.9987658 287756.98
128 3 30 153600000 36000000 0.88070814 -1.2244257 1.672369 1.7690037 8.0055652 287704.76
129 3 31 154800000 37200000 0.88110027 -1.2255011 1.6735807 1.7697281 8.0038207 287700.17
130 3 32 156000000 38400000 0.87909801 -1.2253452 1.6736758 1.7669758 7.999101 287683.56
131 3 33 157200000 39600000 0.87966904 -1.2244613 1.6731914 1.7682318 8.0052249 287744.34
132 3 34 158400000 40800000 0.87998939 -1.2251249 1.6726957 1.767553 8.0259535 287717.98
133 3 35 159600000 42000000 0.88034682 -1.2245248 1.6758072 1.7718008 8.0067887 287705.72
134 3 36 160800000 43200000 0.88100978 -1.2254945 1.6738156 1.769834 8.0146249 287695.33
135 3 37 162000000 44400000 0.88152901 -1.225021 1.6743822 1.7716528 7.9665987 287687.0
136 3 38 163200000 45600000 0.8794244 -1.224455 1.6712723 1.7659521 7.980608 287636.25
137 3 39 164400000 46800000 0.88126616 -1.2253577 1.6719837 1.7685234 8.0073025 287680.06
138 3 40 165600000 48000000 0.87868368 -1.2254809 1.6726196 1.7651624 8.0198281 287669.33
139 3 41 166800000 49200000 0.87879391 -1.2261861 1.6712557 1.7632586 8.03838 287704.31
140 3 42 168000000 50400000 0.87988758 -1.2256322 1.6709545 1.7651518 7.9962602 287662.86
141 3 43 169200000 51600000 0.88024399 -1.2276572 1.6722713 1.7649783 8.0371519 287632.83
142 3 44 170400000 52800000 0.88081362 -1.2249984 1.67357 1.7697902 7.9946922 287684.87
143 3 45 171600000 54000000 0.88198093 -1.2257617 1.6694225 1.7666304 7.9878735 287612.84
144 3 46 172800000 55200000 0.88279389 -1.2255852 1.670463 1.7690668 8.0134498 287592.69
145 3 47 174000000 56400000 0.87961754 -1.225858 1.6717568 1.7653233 8.0038479 287685.11
146 3 48 175200000 57600000 0.88007884 -1.2248803 1.6709119 1.766148 7.9872176 287539.19
147 3 49 176400000 58800000 0.87982261 -1.2255782 1.6705284 1.7646823 8.0044071 287612.94
