atom1 bx by bz nx ny nz
1028 0.997659 -0.0141483 -0.0669014 1 17 20
1029 0.976689 0.0426396 -0.210382 1 17 20
1030 0.968453 -0.0473585 -0.244654 2 17 20
1031 0.986214 0.0497737 -0.15781 2 17 20
1032 0.967646 -0.180424 -0.176377 2 17 20
1033 0.94215 -0.211566 -0.259985 2 17 20
1034 0.987126 -0.12502 -0.0997594 3 17 20
1035 0.925863 -0.346729 -0.150189 3 17 20
1036 0.912527 -0.326098 -0.246889 3 16 20
1037 0.959319 -0.267523 -0.090209 3 16 20
1038 0.945889 -0.200124 -0.25543 3 16 20
1039 0.965972 -0.12788 -0.224822 4 16 19
1040 0.939901 -0.170093 -0.296064 4 16 19
1041 0.967246 -0.220499 -0.125758 4 16 19
1042 0.961729 -0.12977 -0.241323 4 16 19
1043 0.950583 -0.189978 -0.245561 5 16 19
1044 0.969645 -0.182077 -0.163207 5 16 19
1045 0.966864 -0.148973 -0.207317 5 16 19
1046 0.9702 -0.0816429 -0.228137 5 16 19
1047 0.97918 -0.187543 -0.0776818 6 16 19
1048 0.981154 -0.121506 -0.150245 6 16 19
1049 0.902538 -0.348476 -0.252962 6 16 19
1050 0.895709 -0.421802 -0.140669 6 16 19
1051 0.888709 0.258832 -0.37842 7 16 19
1052 -0.0553392 0.924145 0.378013 7 16 19
1053 -0.10964 0.930582 0.349279 7 16 19
1054 -0.997662 0.0681298 0.00530351 6 16 19
1055 -0.99444 0.0733327 0.0755672 6 16 19
1056 -0.968805 0.185889 0.163898 6 16 19
1057 -0.952089 0.230996 0.200417 6 16 19
1058 -0.976892 0.0968852 0.190514 6 16 19
1059 -0.96239 0.232866 0.139927 5 16 19
1060 -0.970342 0.151719 0.188194 5 16 19
1061 -0.946907 0.174691 0.269906 5 17 19
1062 -0.964706 0.200076 0.171209 5 17 19
1063 -0.91737 0.266118 0.295996 4 17 19
1064 -0.97416 0.181438 0.134511 4 17 19
1065 -0.960361 0.220222 0.170909 4 17 19
1066 -0.942272 0.272382 0.194761 4 17 20
1067 -0.956371 0.200457 0.212536 3 17 20
1068 -0.931178 0.27434 0.240095 3 17 20
1069 -0.925427 0.358903 0.121548 3 17 20
1070 -0.975434 0.183419 0.12201 3 17 20
1071 -0.969259 0.151198 0.194105 2 17 20
1072 -0.971519 0.185805 0.147062 2 17 20
1073 -0.954698 0.268722 0.127829 2 17 20
1074 -0.973733 0.157722 0.164217 2 17 20
1075 -0.670443 -0.296206 0.680271 1 17 20
1076 -0.503016 -0.396613 0.767902 1 17 20
1077 0.728859 -0.621981 0.28619 1 17 20
1078 0.972448 -0.152445 -0.176366 2 17 20
1079 0.966311 -0.202228 -0.159209 2 17 20
1080 0.9581 -0.137964 -0.25102 2 17 20
1081 0.955847 -0.120516 -0.268015 2 17 20
1082 0.975543 -0.128627 -0.178243 3 17 20
1083 0.987022 -0.146949 -0.0647537 3 17 20
1084 0.974015 -0.175983 -0.142566 3 17 20
1085 0.927045 -0.255652 -0.274281 3 17 20
1086 0.929672 -0.275211 -0.244886 3 17 20
1087 0.967713 -0.239829 -0.0775519 4 17 20
1088 0.925605 -0.30354 -0.226096 4 16 20
1089 0.941751 -0.253684 -0.220795 4 16 20
1090 0.972133 -0.217284 -0.0880061 4 16 20
1091 0.965374 -0.118788 -0.232254 5 16 20
1092 0.974281 -0.1353 -0.180197 5 16 20
1093 0.942021 -0.318257 -0.106347 5 16 20
1094 0.974376 -0.193907 -0.113982 5 16 20
1095 0.935324 -0.191287 -0.297623 6 16 20
1096 0.967332 -0.0915057 -0.236424 6 16 19
1097 0.976326 -0.148444 -0.157325 6 16 19
1098 0.976712 -0.185142 -0.108424 6 16 19
1099 0.942907 -0.249727 -0.220371 7 16 19
1101 0.215514 -0.958768 -0.18525 11 8 16
1102 -0.893541 -0.269855 -0.358835 11 8 16
1103 -0.893277 -0.306521 -0.328787 10 8 16
1104 -0.913492 -0.405093 -0.0378414 10 8 16
1105 -0.924464 -0.371791 -0.0844888 10 8 16
1106 -0.964042 -0.197987 -0.177271 10 8 16
1107 -0.911795 -0.371161 -0.175699 10 8 15
1108 -0.975058 -0.141182 -0.171256 9 8 15
1109 -0.991924 -0.113996 -0.0555932 9 8 15
1110 -0.958405 -0.2809 -0.0505486 9 8 15
1111 -0.960929 -0.268074 -0.0689367 9 8 15
1112 -0.949616 -0.297498 -0.0986125 8 8 15
1113 -0.965388 -0.232238 -0.118705 8 8 15
1114 -0.930507 -0.300625 -0.20924 8 8 15
1115 -0.938465 -0.33188 -0.0955923 8 7 15
1116 -0.95885 -0.273225 -0.0771645 7 7 15
1117 -0.98584 -0.147344 -0.0800544 7 7 15
1118 -0.952915 -0.220016 -0.208676 7 7 15
1119 -0.901342 -0.324601 -0.286734 7 7 15
1120 -0.961296 -0.103763 -0.255233 7 7 15
1121 -0.405134 -0.019332 -0.914053 6 7 15
1122 0.780898 0.16773 -0.601718 6 7 15
1123 0.952307 0.183952 0.243459 7 7 15
1124 0.945407 0.297274 0.13354 7 7 15
1125 0.88718 0.419571 0.192022 7 7 15
1126 0.88159 0.427786 0.199493 7 7 15
1127 0.948755 0.302488 0.0914605 8 8 15
1128 0.955394 0.233927 0.180278 8 8 15
1129 0.971023 0.150009 0.186042 8 8 15
1130 0.959314 0.27685 0.0554068 8 8 15
1131 0.967596 0.250651 -0.0305419 8 8 15
1132 0.94863 0.29847 0.104959 9 8 15
1133 0.91387 0.372797 0.160821 9 8 15
1134 0.922 0.353696 0.157527 9 8 15
1135 0.943988 0.319388 0.0829336 9 8 15
1136 0.941338 0.326253 -0.0862619 10 8 15
1137 0.923435 0.271125 0.271587 10 8 15
1138 0.95851 0.221497 0.179438 10 8 15
1139 0.983031 0.175174 0.0544435 10 8 15
1140 -0.0329547 0.682727 -0.72993 10 8 15
1141 0.0243533 0.593561 -0.804421 10 9 15
1142 -0.619214 -0.605599 -0.499825 10 9 15
1143 -0.893341 -0.307569 0.327634 10 9 15
1144 -0.932444 -0.22286 -0.284396 10 8 15
1145 -0.952027 -0.286932 -0.106373 10 8 15
1146 -0.847301 -0.49486 -0.192861 10 8 15
1147 -0.918217 -0.382517 -0.102748 9 8 15
1148 -0.934168 -0.30982 -0.177034 9 8 15
1149 -0.966576 -0.201766 -0.158181 9 8 14
1150 -0.952258 -0.305291 -0.00127817 9 8 14
1151 -0.976666 -0.192225 -0.0957812 8 8 14
1152 -0.883544 -0.433904 -0.176285 8 8 14
1153 -0.901179 -0.424783 -0.0862331 8 8 14
1154 -0.977468 -0.203696 -0.0553602 8 8 14
1155 -0.903869 -0.427672 0.0108079 7 8 14
1156 -0.941607 -0.318211 -0.110082 7 7 14
1157 -0.949416 -0.220041 -0.224032 7 7 14
1158 -0.894382 -0.404796 -0.19032 7 7 14
1159 -0.885494 -0.337811 -0.319036 7 7 14
1160 -0.827297 0.56011 -0.0430985 6 7 14
1161 -0.725611 0.605618 -0.326675 6 7 14
1162 -0.290644 0.874593 0.388089 6 8 14
1163 -0.408853 0.84593 0.342406 6 8 14
1164 -0.39072 0.896852 0.207353 6 8 14
1165 -0.627013 0.370825 0.685087 6 8 14
1166 -0.550302 0.439494 0.709938 6 8 15
1167 -0.277201 0.930914 0.237822 5 8 15
1168 -0.318264 0.942554 0.101488 5 9 15
1169 -0.613376 0.386314 0.688863 5 9 15
1170 -0.493048 0.574473 0.653364 5 9 15
1171 -0.465909 0.613483 0.637626 5 9 15
1172 -0.527523 0.63392 0.565566 5 9 15
1173 -0.662316 0.456659 0.59397 5 9 15
1174 -0.945859 -0.286112 0.15327 5 9 16
1175 -0.861458 -0.507562 -0.0164424 4 9 16
1176 -0.771742 -0.582034 -0.256224 4 9 16
1177 -0.702971 -0.688152 -0.179663 4 9 15
1178 -0.758002 -0.605717 -0.24195 4 9 15
1179 -0.733508 -0.66104 -0.158091 4 9 15
1180 -0.75858 -0.62057 -0.198618 3 9 15
1181 -0.692797 -0.649975 -0.312356 3 8 15
1182 -0.526815 -0.808634 -0.261873 3 8 15
1183 -0.601294 -0.737311 -0.307924 3 8 15
1184 -0.602036 -0.778977 -0.175348 3 8 15
1185 -0.681257 -0.69317 -0.235381 3 8 15
1186 -0.667794 0.160315 -0.726877 2 8 15
1187 -0.471078 0.776377 0.418718 2 8 15
1188 0.44773 0.801815 0.395766 2 8 15
1189 0.467535 0.785376 0.405702 2 8 15
1190 0.548366 0.712122 0.43838 2 8 15
1191 0.460469 0.807218 0.369281 3 8 15
1192 0.569031 0.78414 0.247647 3 9 15
1193 0.675985 0.604708 0.421156 3 9 15
1194 0.81501 0.481228 0.322766 3 9 15
1195 0.752162 0.606832 0.256918 3 9 16
1196 0.732532 0.644546 0.218991 3 9 16
1197 0.639783 0.746193 0.184048 4 9 16
1198 0.704847 0.672725 0.225015 4 10 16
1199 0.556861 0.823674 0.107089 4 10 16
1201 0.921797 0.0131481 0.38745 4 4 5
1202 0.370434 -0.552791 0.746459 4 4 5
1203 0.446439 -0.495039 0.745405 4 4 5
1204 0.447855 -0.374372 0.811955 5 4 5
1205 0.318585 -0.388358 0.864686 5 4 5
1206 0.804582 -0.532044 0.263775 5 4 5
1207 0.843211 -0.468561 0.263527 5 3 6
1208 0.492623 -0.609197 -0.621452 5 3 5
1209 0.434835 -0.554966 -0.709176 5 3 5
1210 0.56363 0.387511 -0.729491 5 3 5
1211 0.481611 0.405229 -0.777071 6 3 5
1212 0.581275 0.299662 -0.756519 6 3 5
1213 0.442278 0.371151 -0.816478 6 3 5
1214 0.458861 0.539658 -0.705844 6 3 4
1215 0.638892 0.489654 -0.593343 6 4 4
1216 0.652064 0.310563 -0.691638 6 4 4
1217 0.528702 0.421504 -0.736755 6 4 4
1218 0.605735 0.358755 -0.710197 6 4 4
1219 0.614667 0.415336 -0.670582 7 4 4
1220 0.565342 0.355041 -0.744536 7 4 3
1221 0.564864 0.274606 -0.778152 7 4 3
1222 0.643438 0.437763 -0.627973 7 4 3
1223 0.586397 0.542218 -0.601779 7 4 3
1224 0.720737 0.466222 -0.513006 7 5 3
1225 0.736564 0.396237 -0.548151 8 5 3
1226 0.686785 0.26422 -0.677137 8 5 2
1227 0.733816 0.223239 -0.641622 8 5 2
1228 0.639871 0.35682 -0.680621 8 5 2
1229 0.700363 0.347406 -0.623539 8 5 2
1230 0.746661 0.308971 -0.589095 8 5 2
1231 0.822928 0.320542 -0.469086 9 5 2
1232 0.703297 0.405969 -0.583577 9 5 2
1233 0.72741 0.236388 -0.644202 9 5 1
1234 0.705584 0.227164 -0.671229 9 5 1
1235 0.751246 0.281471 -0.596995 9 5 1
1236 0.78209 0.306634 -0.542505 10 5 1
1237 0.736602 0.256939 -0.62562 10 6 1
1238 0.709567 0.294326 -0.640224 10 6 1
1239 0.0862795 -0.223559 -0.970864 10 6 0
1240 -0.813694 0.152257 -0.560999 10 6 0
1241 -0.803233 0.199422 -0.561291 10 6 0
1242 -0.707448 0.0637757 -0.703882 10 6 0
1243 -0.62999 0.206953 -0.74852 9 6 0
1244 -0.434355 -0.898235 -0.0671585 9 6 0
1245 -0.223612 -0.971051 0.0840118 9 5 0
1246 -0.701543 -0.503025 0.504781 9 5 0
1247 -0.901469 0.301178 0.310878 9 5 0
1248 -0.582829 -0.398363 0.70825 9 5 0
1249 -0.773227 -0.273669 0.572036 8 5 0
1250 -0.70023 -0.455099 0.550057 8 5 0
1251 -0.793601 -0.423322 0.437031 8 5 0
1252 -0.794015 -0.345261 0.500335 8 5 0
1253 -0.746933 -0.308969 0.588753 8 5 1
1254 -0.539224 -0.513284 0.667666 8 5 1
1255 -0.654725 -0.386588 0.649527 7 4 1
1256 -0.606683 -0.478506 0.634797 7 4 1
1257 -0.624455 -0.486771 0.610828 7 4 1
1258 -0.696221 -0.420099 0.58206 7 4 1
1259 -0.596984 -0.46826 0.651416 7 4 2
1260 -0.436742 -0.607452 0.66352 7 4 2
1261 -0.539387 -0.498942 0.678321 6 4 2
1262 -0.604993 -0.545686 0.579837 6 4 2
1263 -0.648442 -0.437939 0.622681 6 3 2
1264 -0.657625 -0.43433 0.615538 6 3 2
1265 -0.557581 -0.386179 0.734826 6 3 2
1266 -0.486312 -0.351182 0.800107 6 3 3
1267 -0.577926 -0.489121 0.65327 6 3 3
1268 -0.471569 -0.524762 0.708694 5 3 3
1269 -0.497873 -0.51403 0.698495 5 3 3
1270 -0.584655 -0.297064 0.754938 5 3 3
1271 -0.52359 -0.31659 0.790964 5 3 4
1272 -0.469507 -0.498813 0.728525 5 3 4
1273 -0.483852 -0.413195 0.771464 5 2 4
1274 -0.652701 -0.374523 0.65857 5 2 4
1275 -0.639069 -0.360364 0.679506 5 2 4
1276 -0.549763 -0.446236 0.70614 4 2 4
1277 -0.484274 -0.503558 0.715478 4 2 5
1278 -0.581027 -0.372043 0.723873 4 2 5
1279 0.027257 -0.972399 0.231726 4 2 5
1280 0.0701315 -0.984099 0.163187 4 1 5
1281 0.0500447 -0.991903 0.116723 4 1 5
1282 0.114422 -0.947355 0.299041 4 1 5
1283 0.199628 -0.936724 0.287569 4 1 5
1284 0.139847 -0.965621 0.219132 4 1 5
1285 0.171219 -0.956434 0.236468 4 0 5
1286 0.0355271 -0.983529 0.177226 4 0 5
1287 0.0455495 -0.977638 0.205304 4 0 5
1288 0.681033 -0.460953 0.56896 4 0 6
1289 0.573695 -0.526176 0.627705 4 0 6
1290 0.841413 -0.144272 0.520778 5 0 6
1291 0.885068 -0.220122 0.410124 5 0 6
1292 0.864856 0.0587325 -0.498572 5 0 6
1293 0.879338 -0.0202335 -0.475769 5 0 6
1294 0.922638 -0.151907 -0.354489 6 0 6
1295 0.980327 -0.131442 -0.147248 6 0 6
1296 0.985026 -0.0636435 -0.160231 6 0 6
1297 0.931635 0.293122 -0.21479 6 0 5
1298 0.897907 0.38526 -0.212927 6 0 5
1299 0.213137 0.620336 -0.754822 7 0 5
1301 0.438714 -0.643287 0.627465 3 15 8
1302 0.0686939 -0.141592 0.987539 3 15 8
1303 -0.0665306 0.0302412 0.997326 3 15 9
1304 0.113447 -0.694864 0.710137 3 15 9
1305 0.180268 -0.558316 0.809806 3 15 9
1306 0.175641 -0.519548 0.836194 3 15 9
1307 0.524638 0.386357 0.758606 3 15 9
1308 0.541937 0.430457 0.721811 3 15 10
1309 0.219109 -0.487936 0.844932 4 15 10
1310 0.098829 -0.481573 0.870816 4 15 10
1311 0.0897947 -0.321906 0.942504 4 15 10
1312 0.0474018 -0.339155 0.939535 4 15 10
1313 -0.0519704 -0.159072 0.985898 4 14 11
1314 -0.00760029 -0.293213 0.956017 4 14 11
1315 0.0470047 -0.397278 0.916494 4 14 11
1316 0.0663628 -0.520775 0.851111 4 14 11
1317 0.103951 -0.533939 0.839108 4 14 12
1318 0.0226011 -0.3311 0.943325 4 14 12
1319 -0.0626186 -0.330274 0.941806 4 14 12
1320 0.0310827 -0.468655 0.882834 4 14 12
1321 -0.152114 -0.478221 0.864966 4 14 12
1322 -0.105911 -0.39609 0.912083 4 14 13
1323 -0.0922217 -0.488473 0.867692 4 13 13
1324 0.00973509 -0.603701 0.797152 4 13 13
1325 0.034666 -0.549471 0.834793 4 13 13
1326 0.0606076 -0.653157 0.754793 4 13 14
1327 0.669336 -0.516568 -0.533991 4 13 14
1328 -0.277211 -0.333895 -0.900926 4 13 13
1329 -0.270894 -0.110067 -0.956296 4 13 13
1330 -0.166415 -0.210723 -0.963277 4 13 13
1331 0.459104 0.33991 -0.820783 4 13 13
1332 0.300423 0.948912 -0.0964995 4 13 13
1333 0.217348 0.962436 -0.162719 4 13 13
1334 -0.16654 0.500268 -0.849704 4 13 12
1335 -0.0828955 0.514422 -0.853521 4 13 12
1336 0.0799399 0.321297 -0.943598 4 13 12
1337 -0.00534218 0.291519 -0.95655 4 14 12
1338 -0.05799 0.354719 -0.933173 4 14 11
1339 -0.128821 0.369624 -0.920208 4 14 11
1340 -0.0367289 0.377063 -0.925459 4 14 11
1341 0.000345214 0.388942 -0.921262 4 14 11
1342 -0.0331954 0.354707 -0.934388 4 14 11
1343 -0.0646601 0.362168 -0.929867 4 14 10
1344 -0.149299 0.310563 -0.938755 4 14 10
1345 -0.181607 0.260032 -0.948368 4 14 10
1346 -0.239297 0.362613 -0.900693 4 14 10
1347 -0.520589 -0.495762 -0.695132 4 14 9
1348 0.175841 -0.71724 -0.674275 3 14 9
1349 0.13601 -0.983667 0.117902 4 14 9
1350 0.219481 -0.974074 0.0548446 4 14 9
1351 -0.332642 -0.666685 -0.666994 4 13 9
1352 -0.439549 -0.672124 -0.595858 3 13 9
1353 -0.46612 -0.704561 -0.535095 3 13 9
1354 -0.285844 -0.839037 -0.462937 3 13 9
1355 -0.29593 -0.800328 -0.521441 3 13 9
1356 -0.306311 -0.820742 -0.482241 3 13 9
1357 -0.375266 -0.769622 -0.516583 3 12 8
1358 -0.305807 -0.795103 -0.52373 3 12 8
1359 -0.315139 -0.707664 -0.632375 3 12 8
1360 -0.223818 -0.847748 -0.480862 3 12 8
1361 -0.346151 -0.810138 -0.473135 3 12 8
1362 -0.520986 -0.691462 -0.500454 3 11 8
1363 -0.364036 -0.786492 -0.498907 2 11 8
1364 -0.358323 -0.699342 -0.618487 2 11 7
1365 -0.260642 -0.714546 -0.649223 2 11 7
1366 -0.25743 -0.744982 -0.615412 2 11 7
1367 0.0167026 -0.781809 -0.623294 2 10 7
1368 -0.0476053 -0.753906 -0.655255 2 10 7
1369 -0.172477 -0.627263 -0.759469 2 10 7
1370 0.412734 -0.840661 -0.350627 2 10 7
1371 0.666928 0.0783562 -0.740991 2 10 6
1372 -0.151779 0.957126 -0.246725 2 10 6
1373 0.695644 0.606914 -0.384364 3 10 6
1374 0.111951 0.555243 -0.824119 3 10 6
1375 -0.840205 0.535477 0.0855576 3 10 6
1376 0.244494 0.851542 0.463787 2 11 6
1377 0.0729064 0.841769 0.534893 3 11 6
1378 0.014451 0.869676 0.493411 3 11 6
1379 -0.133206 0.793453 0.593876 3 11 6
1380 0.709616 0.409418 0.57343 3 11 7
1381 0.516999 0.594809 0.615561 3 11 7
1382 0.36843 0.73458 0.569782 3 12 7
1383 0.329722 0.793272 0.511862 3 12 7
1384 0.396855 0.709853 0.581906 3 12 7
1385 0.434707 0.735336 0.519914 3 12 7
1386 0.378405 0.733186 0.56502 3 12 7
1387 0.28926 0.702423 0.650331 3 12 7
1388 0.573412 0.639177 0.512495 3 13 8
1389 0.522328 0.683103 0.510435 4 13 8
1390 0.792719 0.440066 -0.421827 4 13 8
1391 0.758471 -0.453131 -0.468395 4 13 8
1392 -0.115049 -0.920686 -0.372963 4 13 8
1393 -0.512947 -0.741186 -0.433046 4 13 7
1394 -0.489974 -0.749045 -0.445934 4 12 7
1395 -0.410262 -0.721107 -0.558292 4 12 7
1396 -0.45809 -0.780154 -0.426044 4 12 7
1397 -0.515928 -0.646195 -0.562361 3 12 7
1398 -0.402275 0.214916 -0.889936 3 12 7
1399 -0.288691 0.455583 -0.842082 3 12 7
1407 0.14476 -0.909605 0.389439 8 4 0
1408 -0.116462 -0.928813 0.351771 8 3 0
1409 0.0464504 -0.879004 0.474547 8 3 0
1410 0.0701565 -0.895349 0.439804 8 3 0
1411 0.122961 -0.910898 0.393885 8 3 0
1412 -0.0772727 -0.9104 0.406449 8 3 0
1413 -0.0792189 -0.896926 0.435027 8 2 0
1414 0.0702537 -0.79874 0.59756 8 2 0
1415 0.16666 -0.900004 0.402762 8 2 0
1416 0.111323 -0.885641 0.450829 8 2 0
1417 -0.0216396 -0.912431 0.408657 8 1 0
1418 -0.112711 -0.876576 0.467878 8 1 0
1419 -0.0424639 -0.94243 0.331697 8 1 0
1420 -0.182948 -0.904491 0.385261 8 1 0
1421 -0.104294 -0.890673 0.44252 8 1 0
1422 -0.0561799 -0.968402 0.242982 8 0 0
1423 -0.0352729 -0.982406 0.183396 8 0 0
1424 0.411288 -0.199643 -0.889373 8 0 0
1425 0.856342 -0.489241 -0.165292 8 0 0
1426 0.799393 -0.0778757 0.59574 8 0 0
1427 0.818537 -0.0248912 0.573915 8 0 0
1428 0.357859 0.833323 0.421319 8 0 0
1429 0.438422 0.745906 0.501408 9 0 0
1430 0.331799 0.706608 0.624991 9 0 0
1431 0.318585 0.656105 0.684127 9 0 0
1432 0.584709 0.705529 0.40043 9 1 0
1433 0.583395 0.735794 0.343886 9 1 0
1434 0.658338 0.68599 0.309853 9 1 0
1435 0.527395 0.793308 0.304166 9 1 0
1436 0.32135 0.876151 0.359295 9 1 0
1437 0.401167 0.838147 0.36956 10 2 0
1438 -0.394071 0.762517 0.513104 10 2 0
1439 -0.83042 0.528647 -0.175886 9 2 0
1440 -0.108965 0.804461 -0.583925 9 2 0
1441 -0.0115648 0.828617 -0.559696 9 2 0
1442 0.023122 0.758568 0.651184 9 2 0
1443 0.0766094 0.805675 0.587383 9 3 0
1444 0.822021 0.568176 0.0381779 9 3 0
1445 0.199265 0.91572 0.348927 10 3 0
1446 0.165878 0.744155 -0.647083 10 3 0
1447 0.00687106 0.724988 -0.688727 10 3 0
1448 0.109138 0.848897 -0.517168 10 4 0
1449 0.0208997 0.918589 -0.394661 10 4 0
1450 -4.08477e-05 0.898731 -0.4385 10 4 0
1451 -0.111791 0.8974 -0.426821 10 4 0
1452 -0.194903 0.93099 -0.308658 10 5 0
1453 -0.0433142 0.926309 -0.374266 10 5 0
1454 -0.00695994 0.922743 -0.385353 10 5 0
1455 -0.171723 0.885369 -0.43201 9 5 0
1456 -0.00654597 0.821627 -0.569988 9 5 0
1457 0.636204 0.652131 0.412274 10 6 0
1458 0.584598 -0.118899 0.802563 10 6 0
1459 0.219611 -0.884665 0.411265 10 6 0
1460 0.0990128 -0.913827 0.393848 10 5 0
1461 0.118231 -0.899238 0.421179 10 5 0
1462 -0.0144832 -0.922265 0.386286 10 5 0
1463 0.0692357 -0.918447 0.389438 10 5 0
1464 0.205176 -0.851964 0.481727 10 4 0
1465 0.0561603 -0.976243 0.209275 10 4 0
1466 0.105184 -0.924786 0.36566 10 4 0
1467 -0.459585 -0.617181 0.638647 10 4 0
1468 0.0124308 0.715447 0.698557 10 4 1
1469 -0.746636 0.173664 0.642165 10 4 1
1470 -0.720525 0.198515 0.664406 10 4 1
1471 -0.858565 0.197775 0.473024 9 4 1
1472 -0.464369 -0.255119 0.848101 9 4 1
1473 -0.566261 -0.297637 0.76861 9 4 1
1474 -0.685716 -0.154528 0.711276 9 4 2
1475 -0.675697 -0.197154 0.710327 9 4 2
1476 -0.668284 -0.303262 0.679285 9 4 2
1477 -0.614654 -0.42453 0.664812 8 4 2
1478 -0.623284 -0.493726 0.606425 8 4 2
1479 -0.684422 -0.342595 0.64358 8 3 2
1480 -0.732356 -0.228724 0.641358 8 3 3
1481 -0.58422 -0.377879 0.718258 8 3 3
1482 -0.566455 -0.476252 0.672542 8 3 3
1483 -0.579711 -0.491092 0.650203 8 3 3
1484 -0.614232 -0.354291 0.705122 7 3 3
1485 -0.560873 -0.335613 0.756825 7 3 3
1486 -0.454571 -0.470891 0.756061 7 3 4
1487 -0.465739 -0.422563 0.777514 7 3 4
1488 -0.427143 -0.40933 0.806225 7 3 4
1489 -0.522263 -0.337263 0.783259 7 3 4
1490 -0.581393 -0.380115 0.719372 7 2 4
1491 -0.613931 -0.363835 0.700509 6 2 5
1492 -0.57676 -0.456337 0.677572 6 2 5
1493 -0.544314 -0.370913 0.752426 6 2 5
1494 -0.598013 -0.297769 0.74412 6 2 5
1495 -0.580193 -0.45448 0.675888 6 2 5
1496 -0.37084 -0.457942 0.80794 6 2 5
1497 -0.463106 -0.49327 0.736354 6 2 6
1498 -0.46894 -0.651439 0.596425 6 2 6
1499 -0.459181 -0.586821 0.666929 5 1 6
1546 0.37333 0.924235 0.0800911 7 0 0
1547 0.310968 0.925341 0.216893 7 0 0
1548 0.282742 0.958494 0.0366948 7 0 0
1549 0.476804 0.875953 0.0732452 7 0 0
1550 0.745915 -0.318111 0.585164 7 0 0
1551 0.254572 0.445426 0.858364 7 0 0
1552 0.264412 0.427978 0.864246 7 0 0
1553 -0.438297 0.0463143 0.897636 7 0 0
1554 -0.50999 -0.170049 0.843204 7 0 0
1555 -0.599183 0.0170178 0.800431 7 0 0
1556 -0.985356 -0.093098 0.142854 7 0 0
1557 -0.777989 0.597711 -0.193586 7 0 0
1558 0.0862021 0.860747 -0.501681 7 0 0
1559 0.0456334 0.944808 0.32443 7 0 0
1560 0.586416 0.780401 -0.217003 7 0 0
1561 0.642636 0.451346 0.619117 7 0 0
1562 -0.201308 0.665735 0.718521 7 0 0
1563 -0.159763 0.656432 0.737274 7 0 0
1564 -0.0771816 0.839437 0.537949 7 0 0
1565 -0.166297 0.931201 0.32436 7 0 0
1566 -0.712361 0.610881 -0.345495 7 0 0
1567 -0.989641 -0.111973 -0.0898522 6 0 0
1568 -0.968999 -0.24683 0.0107407 6 0 0
1569 -0.980913 0.0867994 -0.173997 6 0 0
1570 -0.417252 -0.449319 -0.789945 6 0 0
1571 -0.495449 -0.335775 -0.801115 6 0 0
1572 -0.16764 -0.95096 -0.259945 6 0 0
1573 -0.27606 -0.960261 -0.0410984 6 0 0
1574 -0.230838 -0.968233 -0.0961171 5 0 0
1575 -0.188337 -0.973827 -0.127244 5 0 0
1576 -0.298436 -0.952129 -0.0662237 5 0 0
1577 -0.315281 -0.947693 -0.049761 5 0 0
1578 -0.253087 -0.966836 -0.0342791 5 0 0
1579 -0.413576 -0.905529 -0.0947232 5 0 0
1580 -0.289015 -0.951642 -0.104151 5 0 0
1581 -0.127578 -0.98313 -0.131071 5 0 0
1601 0.729428 -0.443183 0.521079 4 9 14
1602 -0.0432506 -0.840051 0.540781 4 9 14
1603 -0.20089 -0.846417 0.493175 4 9 14
1604 -0.195622 -0.881737 0.429269 4 9 14
1605 -0.391299 -0.786369 -0.478027 4 9 14
1606 -0.501727 -0.777512 -0.379136 4 8 14
1607 -0.386894 -0.828999 -0.403824 3 8 14
1608 -0.289047 -0.863583 -0.41313 3 8 14
1609 -0.262049 -0.955614 -0.134659 3 8 14
1610 -0.252846 -0.896715 -0.363278 3 7 14
1611 -0.171653 -0.855195 -0.489058 3 7 14
1612 0.0937194 -0.187827 -0.977721 3 7 14
1613 0.024524 -0.238395 -0.970859 3 7 13
1614 -0.119417 -0.258863 -0.958504 3 7 13
1615 -0.189671 -0.905625 -0.3793 3 7 13
1616 -0.315914 -0.863754 -0.392591 3 7 13
1617 -0.510101 -0.746063 0.428004 3 6 13
1618 -0.237279 -0.828581 0.507101 3 6 13
1619 -0.204775 -0.7187 0.664483 3 6 13
1620 0.542597 -0.141357 0.828014 3 6 13
1621 0.981618 0.0195862 -0.18985 3 6 14
1622 0.556897 -0.758778 -0.33782 3 6 13
1623 0.555299 -0.727807 -0.402417 3 6 13
1624 0.102896 -0.341481 -0.934239 3 6 13
1625 -0.0420398 -0.916117 -0.398701 3 5 13
1626 -0.158106 -0.87496 -0.457654 3 5 13
1627 0.226799 -0.879548 0.41828 3 5 13
1628 0.165157 -0.911767 0.376038 4 5 13
1629 0.168646 -0.923607 0.344251 4 4 13
1630 0.213837 -0.918279 0.333224 4 4 13
1631 0.312769 -0.921201 0.231438 4 4 13
1632 0.126988 -0.938727 0.320415 4 4 13
1633 0.237994 -0.944691 0.225648 4 4 13
1634 -0.00109999 -0.922236 0.386625 4 3 13
1635 0.0313029 -0.93317 0.358069 4 3 14
1636 0.164036 -0.922474 0.349477 4 3 14
1637 0.110564 -0.97794 0.177226 4 3 14
1638 0.0944152 -0.927131 0.36265 4 2 14
1639 0.20867 -0.924562 0.318814 4 2 14
1640 -0.444318 -0.218818 0.868735 4 2 14
1641 -0.559123 -0.335411 0.758209 4 2 14
1642 0.0274775 -0.931545 0.362588 4 2 14
